Token;Tag
DECISÃO;O
:;O
1;O
.;O
Trata;O
-;O
se;O
de;O
habeas;O
corpus;O
impetrado;O
contra;O
acórdão;O
do;O
Superior;O
Tribunal;O
de;O
Justiça;O
proferido;O
no;O
AREsp;B_Precedente
655.217;I_Precedente
/;I_Precedente
AM;I_Precedente
,;I_Precedente
Rel;I_Precedente
.;I_Precedente
Min;I_Precedente
.;I_Precedente
Jorge;I_Precedente
Mussi;I_Precedente
.;I_Precedente
Consta;O
dos;O
autos;O
,;O
em;O
síntese;O
,;O
que;O
(;O
a;O
);O
o;O
paciente;O
foi;O
denunciado;O
por;O
desenvolver;O
clandestinamente;O
atividades;O
de;O
telecomunicação;O
(;O
Lei;B_Ref. Legislativa
9.472/1997;I_Ref. Legislativa
,;I_Ref. Legislativa
art;I_Ref. Legislativa
.;I_Ref. Legislativa
183;I_Ref. Legislativa
);I_Ref. Legislativa
,;O
mas;O
absolvido;O
pelo;O
magistrado;O
de;O
primeiro;O
grau;O
,;O
nos;O
termos;O
do;O
art;B_Ref. Legislativa
.;I_Ref. Legislativa
386;I_Ref. Legislativa
,;I_Ref. Legislativa
III;I_Ref. Legislativa
,;I_Ref. Legislativa
do;I_Ref. Legislativa
"CPP;";I_Ref. Legislativa
(;O
b;O
);O
o;O
Tribunal;O
Regional;O
Federal;O
da;O
1ª;O
Região;O
deu;O
provimento;O
à;O
apelação;O
do;O
Ministério;O
Público;O
Federal;O
e;O
condenou;O
o;O
paciente;O
à;O
pena;O
de;O
2;O
anos;O
de;O
detenção;O
,;O
em;O
regime;O
aberto;O
,;O
substituída;O
por;O
duas;O
sanções;O
restritivas;O
de;O
direitos;O
(;O
CP;B_Ref. Legislativa
,;I_Ref. Legislativa
art;I_Ref. Legislativa
.;I_Ref. Legislativa
44;I_Ref. Legislativa
,;I_Ref. Legislativa
§;I_Ref. Legislativa
2º;I_Ref. Legislativa
);I_Ref. Legislativa
";";O
(;O
c;O
);O
inconformada;O
,;O
a;O
defesa;O
interpôs;O
recurso;O
especial;O
,;O
que;O
,;O
inadmitido;O
na;O
origem;O
,;O
desafiou;O
a;O
interposição;O
de;O
agravo;O
,;O
ao;O
qual;O
o;O
Superior;O
Tribunal;O
de;O
Justiça;O
negou;O
provimento;O
,;O
em;O
decisão;O
confirmada;O
pelo;O
colegiado;O
no;O
julgamento;O
do;O
agravo;O
regimental;O
.;O
Embora;O
a;O
impetrante;O
não;O
tenha;O
trazido;O
o;O
inteiro;O
