Token;Tag
TRIBUNAL;O
DE;O
JUSTIÇA;O
"
";O
"
";O
Trata;O
-;O
se;O
de;O
habeas;O
corpus;O
,;O
com;O
pedido;O
de;O
liminar;O
,;O
impetrado;O
por;O
Luiz;I_Pessoa
Fernando;I_Pessoa
Sewald;I_Pessoa
em;O
favor;O
de;O
Vinicius;B_Pessoa
Lopes;I_Pessoa
Camara;I_Pessoa
,;I_Pessoa
contra;O
decisão;O
monocrática;O
da;O
lavra;O
do;O
Ministro;B_Pessoa
Newton;I_Pessoa
Trisotto;I_Pessoa
(;O
Desembargador;O
convocado;O
do;O
TJ;O
/;O
SC;O
);O
,;O
do;O
Superior;O
Tribunal;O
de;O
Justiça;O
,;O
que;O
indeferiu;O
a;O
liminar;O
no;O
HC;B_Precedente
310.362;I_Precedente
/;I_Precedente
SC;I_Precedente
.;I_Precedente
"
";O
"
";O
O;O
paciente;O
foi;O
preso;O
em;O
flagrante;O
,;O
no;O
dia;O
14.9.2014;O
,;O
pela;O
suposta;O
prática;O
do;O
crime;O
de;O
tráfico;O
de;O
drogas;O
,;O
previsto;O
no;O
art;B_Ref. Legislativa
.;I_Ref. Legislativa
33;I_Ref. Legislativa
,;I_Ref. Legislativa
caput;I_Ref. Legislativa
,;I_Ref. Legislativa
da;I_Ref. Legislativa
Lei;I_Ref. Legislativa
11.343/06;I_Ref. Legislativa
.;I_Ref. Legislativa
O;O
Juízo;O
de;O
Direito;O
da;O
2ª;O
Vara;O
Criminal;O
da;O
Comarca;O
de;O
São;O
José;O
/;O
SC;O
converteu;O
o;O
flagrante;O
em;O
prisão;O
preventiva;O
e;O
,;O
posteriormente;O
,;O
indeferiu;O
o;O
pedido;O
de;O
liberdade;O
provisória;O
.;O
"
";O
"
";O
Narra;O
a;O
inicial;O
que;O
o;O
Tribunal;O
de;O
Justiça;O
do;O
Estado;O
de;O
Santa;O
Catarina;O
concedeu;O
ordem;O
de;O
habeas;O
corpus;O
à;O
corré;O
Mayla;B_Pessoa
Farias;I_Pessoa
Gonçalves;I_Pessoa
,;I_Pessoa
para;O
substituir;O
a;O
constrição;O
cautelar;O
por;O
medidas;O
cautelares;O
diversas;O
da;O
prisão;O
.;O
Ao;O
argumento;O
da;O
identidade;O
fática;O
entre;O
os;O
casos;O
(;O
art;B_Ref. Legislativa
.;I_Ref. Legislativa
580;I_Ref. Legislativa
do;I_Ref. Legislativa
CPP;I_Ref. Legislativa
);I_Ref. Legislativa
,;O
o;O
ora;O
paciente;O
impetrou;O
novo;O
writ;O
perante;O
a;O
Corte;O
Estadual;O
,;O
que;O
denegou;O
a;O
ordem;O
pleiteada;O
.;O
"
";O
"
";O
Submetida;O
a;O
questão;O
à;O
apreciação;O
do;O
Superior;O
Tribunal;O
de;O
Justiça;O
,;O
o;O
Ministro;B_Pessoa
Newton;I_Pessoa
Trisotto;I_Pessoa
(;O
Desembargador;O
convocado;O
