Token;Tag
EMENTA;O
:;O
AÇÃO;O
PENAL;O
.;O
EMBARGOS;O
DE;O
DECLARAÇÃO;O
.;O
VOTO;O
DO;O
MINISTRO;B_Pessoa
AYRES;I_Pessoa
BRITTO;I_Pessoa
.;I_Pessoa
VALIDADE;O
.;O
CRIME;O
DE;O
LAVAGEM;O
.;O
CRIMES;O
ANTECEDENTES;O
.;O
AMBIGUIDADE;O
,;O
OBSCURIDADE;O
E;O
OMISSÃO;O
.;O
INEXISTÊNCIA;O
.;O
REEXAME;O
DA;O
PROVA;O
.;O
INADEQUAÇÃO;O
.;O
DOSIMETRIA;O
DA;O
PENA;O
.;O
CONTRADIÇÃO;O
INTRINSECA;O
RECONHECIDA;O
.;O
REDUÇÃO;O
DO;O
PERCENTUAL;O
DE;O
MAJORAÇÃO;O
PELA;O
CONTINUIDADE;O
DELITIVA;O
.;O
CANCELAMENTO;O
DAS;O
NOTAS;O
.;O
POSSIBILIDADE;O
.;O
PREVISÃO;O
REGIMENTAL;O
EMBARGOS;O
ACOLHIDOS;O
EM;O
PARTE;O
.;O
"
";O
"
";O
Não;O
houve;O
omissão;O
sobre;O
a;O
validade;O
do;O
voto;O
proferido;O
pelo;O
Ministro;B_Pessoa
Ayres;I_Pessoa
Britto;I_Pessoa
.;I_Pessoa
Na;O
sessão;O
de;O
julgamento;O
de;O
28.11.2012;O
,;O
ficou;O
definido;O
que;O
,;O
nas;O
circunstâncias;O
em;O
que;O
o;O
Tribunal;O
passou;O
a;O
funcionar;O
,;O
com;O
apenas;O
9;O
(;O
nove;O
);O
ministros;O
,;O
cinco;O
votos;O
seriam;O
suficientes;O
para;O
a;O
fixação;O
da;O
dosimetria;O
da;O
pena;O
,;O
sendo;O
válido;O
,;O
para;O
o;O
juízo;O
de;O
condenação;O
,;O
o;O
voto;O
proferido;O
pelo;O
Ministro;B_Pessoa
Ayres;I_Pessoa
Britto;I_Pessoa
.;I_Pessoa
"
";O
"
";O
Ausente;O
omissão;O
,;O
ambiguidade;O
ou;O
obscuridade;O
na;O
fixação;O
da;O
pena;O
pelo;O
crime;O
de;O
lavagem;O
de;O
capitais;O
.;O
A;O
fixação;O
da;O
pena;O
-;O
base;O
pelo;O
crime;O
de;O
lavagem;O
levou;O
em;O
conta;O
o;O
caput;O
do;O
artigo;B_Ref. Legislativa
1º;I_Ref. Legislativa
da;I_Ref. Legislativa
Lei;I_Ref. Legislativa
9.613/98;I_Ref. Legislativa
,;I_Ref. Legislativa
para;O
cuja;O
concretização;O
é;O
irrelevante;O
o;O
cometimento;O
de;O
um;O
ou;O
mais;O
dos;O
crimes;O
antecedentes;O
então;O
listados;O
,;O
no;O
dispositivo;O
,;O
hoje;O
revogado;O
,;O
pois;O
é;O
suficiente;O
o;O
conhecimento;O
de;O
que;O
são;O
bens;O
ou;O
valores;O
provenientes;O
de;O
infração;O
penal;O
.;O
"
";O
"
";O
Não;O
houve;O
qualquer;O
contradição;O
na;O
dosimetria;O
das;O
penas;O
aplicadas;O
ao;O
embargante;O
pela;O
aplicação;O
sucessiva;O
da;O
atenuante;O
do;O
artigo;B_Ref. Legislativa
65;I_Ref. Legislativa
,;I_Ref. Legislativa
III;I_Ref. Legislativa
do;I_Ref. Legislativa
CP;I_Ref. Legislativa
e;O
da;O
majorante;O
pela;O
continuidade;O
delitiva;O
.;O
A;O
importância;O
da;O
participação;O
do;O
embargante;O
nos;O
eventos;O
criminosos;O
foi;O
devidamente;O
"
";O
"
";O
STF;O
-;O
fl;O
.;O
65015;O
"
";O
"
";O
AP;B_Precedente
470;I_Precedente
EDJ;I_Precedente
-;I_Precedente
DÉCIMOS;I_Precedente
SÉTIMOS;I_Precedente
/;I_Precedente
MG;I_Precedente
abordada;O
e;O
fundamentada;O
no;O
acórdão;O
(;O
fls;O
.;O
55.179;O
e;O
58.101-58.107;O
);O
,;O
de;O
modo;O
que;O
não;O
havia;O
qualquer;O
compatibilidade;O
entre;O
os;O
fundamentos;O
da;O
condenação;O
e;O
a;O
aplicação;O
do;O
artigo;B_Ref. Legislativa
29;I_Ref. Legislativa
,;I_Ref. Legislativa
§1º;I_Ref. Legislativa
,;I_Ref. Legislativa
do;I_Ref. Legislativa
Código;I_Ref. Legislativa
Penal;I_Ref. Legislativa
,;I_Ref. Legislativa
que;O
diz;O
respeito;O
,;O
exclusivamente;O
,;O
aos;O
casos;O
de;O
participação;O
de;O
menor;O
importância;O
,;O
que;O
decididamente;O
não;O
foi;O
o;O
caso;O
do;O
embargante;O
.;O
"
";O
"
";O
Há;O
,;O
no;O
entanto;O
,;O
segundo;O
o;O
entendimento;O
da;O
maioria;O
,;O
contradição;O
