Token;Tag
Trata;O
-;O
se;O
de;O
recurso;O
ordinário;O
em;O
habeas;O
corpus;O
,;O
com;O
pedido;O
de;O
liminar;O
,;O
interposto;O
por;O
André;B_Pessoa
Felipe;I_Pessoa
Martins;I_Pessoa
Pereira;I_Pessoa
contra;O
acórdão;O
do;O
Superior;O
Tribunal;O
de;O
Justiça;O
,;O
que;O
,;O
nos;O
autos;O
do;O
agravo;O
regimental;O
no;O
HC;B_Precedente
181.919;I_Precedente
/;I_Precedente
PE;I_Precedente
,;I_Precedente
a;O
este;O
negou;O
provimento;O
.;O
"
";O
"
";O
O;O
Ministério;O
Público;O
Federal;O
ofereceu;O
denúncia;O
contra;O
o;O
Recorrente;O
e;O
outros;O
4;O
corréus;O
,;O
pela;O
suposta;O
prática;O
dos;O
crimes;O
de;O
sonegação;O
fiscal;O
e;O
formação;O
de;O
quadrilha;O
,;O
tipificados;O
nos;O
arts;B_Ref. Legislativa
.;I_Ref. Legislativa
1º;I_Ref. Legislativa
,;I_Ref. Legislativa
I;I_Ref. Legislativa
e;I_Ref. Legislativa
II;I_Ref. Legislativa
,;I_Ref. Legislativa
da;I_Ref. Legislativa
Lei;I_Ref. Legislativa
8.137/1990;I_Ref. Legislativa
e;I_Ref. Legislativa
288;I_Ref. Legislativa
,;I_Ref. Legislativa
na;O
forma;O
do;O
art;B_Ref. Legislativa
.;I_Ref. Legislativa
71;I_Ref. Legislativa
,;I_Ref. Legislativa
ambos;I_Ref. Legislativa
do;I_Ref. Legislativa
Código;I_Ref. Legislativa
Penal;I_Ref. Legislativa
.;I_Ref. Legislativa
"
";O
"
";O
Em;O
09.5.2008;O
,;O
o;O
Juízo;O
de;O
Direito;O
da;O
2ª;O
Vara;O
Criminal;O
da;O
Comarca;O
de;O
Jaboatão;O
dos;O
Guararapes;O
/;O
PE;O
recebeu;O
a;O
denúncia;O
,;O
e;O
,;O
por;O
não;O
constatar;O
elementos;O
para;O
a;O
absolvição;O
sumária;O
,;O
designou;O
data;O
para;O
o;O
interrogatório;O
dos;O
réus;O
.;O
"
";O
"
";O
Sob;O
a;O
alegação;O
de;O
que;O
,;O
apresentada;O
resposta;O
à;O
acusação;O
,;O
não;O
teria;O
o;O
magistrado;O
de;O
primeiro;O
grau;O
se;O
pronunciado;O
sobre;O
tópicos;O
apresentados;O
,;O
a;O
Defesa;O
impetrou;O
habeas;O
corpus;O
perante;O
o;O
Tribunal;O
de;O
Justiça;O
do;O
Estado;O
de;O
Pernambuco;O
,;O
que;O
denegou;O
a;O
ordem;O
.;O
"
";O
"
";O
Submetida;O
a;O
questão;O
ao;O
Superior;O
Tribunal;O
de;O
Justiça;O
nos;O
autos;O
do;O
HC;B_Precedente
181.919;I_Precedente
/;I_Precedente
PE;I_Precedente
,;I_Precedente
o;O
Ministro;B_Pessoa
Marco;I_Pessoa
Aurélio;I_Pessoa
Bellizze;I_Pessoa
negou;O
seguimento;O
ao;O
writ;O
.;O
Interposto;O
agravo;O
regimental;O
,;O
o;O
órgão;O
colegiado;O
negou;O
provimento;O
ao;O
recurso;O
.;O
"
";O
"
";O
No;O
presente;O
recurso;O
ordinário;O
em;O
habeas;O
corpus;O
,;O
o;O
Recorrente;O
argumenta;O
,;O
em;O
suma;O
,;O
que;O
o;O
Juízo;O
singular;O
não;O
apreciou;O
as;O
teses;O
deduzidas;O
na;O
resposta;O
à;O
acusação;O
,;O
tendo;O
-;O
se;O
limitado;O
a;O
concluir;O
pela;O
inexistência;O
de;O
causas;O
determinantes;O
para;O
a;O
absolvição;O
sumária;O
.;O
"
";O
"
";O
Requer;O
,;O
em;O
medida;O
liminar;O
,;O
o;O
trancamento;O
da;O
ação;O
penal;O
até;O
o;O
julgamento;O
desta;O
impetração;O
,;O
e;O
,;O
no;O
mérito;O
,;O
a;O
concessão;O
da;O
ordem;O
,;O
com;O
comando;O
ao;O
magistrado;O
de;O
primeiro;O
grau;O
para;O
apreciar;O
as;O
teses;O
arguidas;O
na;O
resposta;O
à;O
acusação;O
.;O
"
";O
"
";O
É;O
o;O
relatório;O
.;O
Decido;O
.;O
O;O
presente;O
recurso;O
ordinário;O
em;O
habeas;O
corpus;O
foi;O
impetrado;O
contra;O
acórdão;O
do;O
Superior;O
Tribunal;O
de;O
