Token;Tag
PAULO;O
"
";O
"
";O
ADV;O
.;O
(;O
A;O
/;O
S;O
);O
:;O
SEM;O
REPRESENTAÇÃO;O
NOS;O
AUTOS;O
"
";O
"
";O
EMENTA;O
:;O
CONSTITUCIONAL;O
.;O
LEI;O
ESTADUAL;O
DE;O
INICIATIVA;O
PARLAMENTAR;O
.;O
CRIAÇÃO;O
DE;O
NOVAS;O
ATRIBUIÇÕES;O
AO;O
PODER;O
EXECUTIVO;O
PARA;O
SUPERVISIONAR;O
A;O
PRODUÇÃO;O
DE;O
FILMES;O
PUBLICITÁRIOS;O
PARA;O
PREVENÇÃO;O
AO;O
USO;O
DE;O
DROGAS;O
,;O
FISCALIZAR;O
A;O
EXIBIÇÃO;O
NAS;O
SALAS;O
DE;O
CINEMA;O
E;O
LAVRAR;O
MULTAS;O
PELO;O
DESCUMPRIMENTO;O
DA;O
OBRIGAÇÃO;O
.;O
INCONSTITUCIONALIDADE;O
FORMAL;O
POR;O
VÍCIO;O
DE;O
INICIATIVA;O
RECONHECIDA;O
.;O
"
";O
"
";O
1;O
.;O
As;O
regras;O
de;O
distribuição;O
de;O
competências;O
legislativas;O
são;O
alicerces;O
do;O
federalismo;O
e;O
consagram;O
a;O
fórmula;O
de;O
divisão;O
de;O
centros;O
de;O
poder;O
em;O
um;O
Estado;O
de;O
Direito;O
.;O
Princípio;O
da;O
predominância;O
do;O
interesse;O
.;O
"
";O
"
";O
2;O
.;O
A;O
própria;O
Constituição;O
Federal;O
,;O
presumindo;O
de;O
forma;O
absoluta;O
para;O
algumas;O
matérias;O
a;O
presença;O
do;O
princípio;O
da;O
predominância;O
do;O
interesse;O
,;O
estabeleceu;O
,;O
a;O
priori;O
,;O
diversas;O
competências;O
para;O
cada;O
um;O
dos;O
entes;O
federativos;O
,;O
União;O
,;O
Estados;O
-;O
Membros;O
,;O
Distrito;O
Federal;O
e;O
Municípios;O
,;O
e;O
,;O
a;O
partir;O
dessas;O
opções;O
,;O
pode;O
ora;O
acentuar;O
maior;O
centralização;O
de;O
poder;O
,;O
principalmente;O
na;O
própria;O
União;O
(;O
CF;O
,;O
art;O
.;O
22;O
);O
,;O
ora;O
permitir;O
uma;O
maior;O
descentralização;O
nos;O
Estados;O
-;O
Membros;O
e;O
Municípios;O
(;O
CF;B_Ref. Legislativa
,;I_Ref. Legislativa
arts;I_Ref. Legislativa
.;I_Ref. Legislativa
24;I_Ref. Legislativa
e;I_Ref. Legislativa
30;I_Ref. Legislativa
,;I_Ref. Legislativa
I;I_Ref. Legislativa
);I_Ref. Legislativa
.;O
"
";O
"
";O
3;O
.;O
A;O
lei;O
estadual;O
sob;O
análise;O
,;O
ao;O
estabelecer;O
a;O
obrigatoriedade;O
da;O
exibição;O
,;O
antes;O
das;O
sessões;O
,;O
em;O
todos;O
os;O
cinemas;O
do;O
Estado;O
,;O
de;O
filme;O
publicitário;O
esclarecendo;O
as;O
consequências;O
do;O
uso;O
de;O
drogas;O
,;O
disciplina;O
matéria;O
de;O
proteção;O
e;O
defesa;O
da;O
saúde;O
(;O
CF;B_Ref. Legislativa
,;I_Ref. Legislativa
art;I_Ref. Legislativa
.;I_Ref. Legislativa
24;I_Ref. Legislativa
,;I_Ref. Legislativa
XII;I_Ref. Legislativa
);I_Ref. Legislativa
.;O
Alegação;O
de;O
usurpação;O
de;O
competência;O
legislativa;O
privativa;O
da;O
União;O
rejeitada;O
.;O
"
";O
"
";O
4;O
.;O
