Token;Tag
11/10/2018;O
PLENÁRIO;O
"
";O
"
";O
ARGUIÇÃO;B_Precedente
DE;I_Precedente
DESCUMPRIMENTO;I_Precedente
DE;I_Precedente
PRECEITO;I_Precedente
FUNDAMENTAL;I_Precedente
514;I_Precedente
SÃO;O
PAULO;O
"
";O
"
";O
RELATOR;O
:;O
MIN;B_Pessoa
.;I_Pessoa
EDSON;I_Pessoa
FACHINREQTE;O
.;O
(;O
S;O
);O
:;O
CONFEDERACAO;O
DA;O
AGRICULTURA;O
E;O
PECUARIA;O
"
";O
"
";O
DO;O
BRASIL;O
"
";O
"
";O
ADV;O
.;O
(;O
A;O
/;O
S;O
);O
:;O
RUDY;B_Pessoa
MAIA;I_Pessoa
FERRAZ;I_Pessoa
INTDO;O
.;O
(;O
A;O
/;O
S;O
);O
:;O
PREFEITO;O
DO;O
MUNICÍPIO;O
DE;O
SANTOS;O
ADV;O
.;O
(;O
A;O
/;O
S;O
);O
:;O
PROCURADOR;O
-;O
GERAL;O
DO;O
MUNICÍPIO;O
DE;O
SANTOS;O
INTDO;O
.;O
(;O
A;O
/;O
S;O
);O
:;O
CÂMARA;O
MUNICIPAL;O
DE;O
SANTOS;O
ADV;O
.;O
(;O
A;O
/;O
S;O
);O
:;O
SEM;O
REPRESENTAÇÃO;O
NOS;O
AUTOS;O
AM;O
.;O
CURIAE;O
.;O
:;O
FORUM;O
NACIONAL;O
DE;O
PROTECAO;O
E;O
DEFESA;O
"
";O
"
";O
ANIMAL;O
"
";O
"
";O
ADV;O
.;O
(;O
A;O
/;O
S;O
);O
:;O
RICARDO;B_Pessoa
DE;I_Pessoa
LIMA;I_Pessoa
CATTANI;I_Pessoa
"
";O
"
";O
ARGUIÇÕES;O
DE;O
DESCUMPRIMENTO;O
DE;O
PRECEITO;O
FUNDAMENTAL;O
.;O
DIREITO;O
CONSTITUCIONAL;O
.;O
PROBIÇÃO;O
DO;O
TRANSPORTE;O
DE;O
CARGAS;O
VIVAS;O
NO;O
MUNICÍPIOS;O
DE;O
SANTOS;O
.;O
LEI;B_Ref. Legislativa
COMPLEMENTAR;I_Ref. Legislativa
MUNICIPAL;I_Ref. Legislativa
Nº;I_Ref. Legislativa
996/2018;I_Ref. Legislativa
.;I_Ref. Legislativa
"
";O
"
";O
1;O
.;O
Verifica;O
-;O
se;O
a;O
invasão;O
da;O
competência;O
da;O
União;O
pelo;O
Município;O
de;O
Santos;O
para;O
legislar;O
sobre;O
transporte;O
de;O
animais;O
,;O
matéria;O
exaustivamente;O
disciplinada;O
no;O
âmbito;O
federal;O
.;O
"
";O
"
";O
2;O
.;O
Sob;O
a;O
justificativa;O
de;O
criar;O
mecanismo;O
legislativo;O
de;O
proteção;O
aos;O
animais;O
,;O
o;O
legislador;O
municipal;O
impôs;O
restrição;O
desproporcional;O
.;O
"
";O
"
";O
3;O
.;O
Esta;O
desproporcionalidade;O
fica;O
evidente;O
quando;O
se;O
analisa;O
o;O
arcabouço;O
normativo;O
federal;O
que;O
norteia;O
a;O
matéria;O
,;O
tendo;O
em;O
vista;O
a;O
gama;O
de;O
instrumentos;O
estabelecidos;O
para;O
garantir;O
,;O
de;O
um;O
lado;O
,;O
a;O
qualidade;O
dos;O
produtos;O
destinados;O
ao;O
consumo;O
pela;O
população;O
e;O
,;O
de;O
outro;O
,;O
a;O
existência;O
digna;O
e;O
a;O
ausência;O
de;O
sofrimento;O
dos;O
animais;O
,;O
tanto;O
no;O
transporte;O
quanto;O
no;O
seu;O
abate;O
.;O
"
";O
"
";O
4;O
.;O
Conversão;O
de;O
julgamento;O
do;O
referendo;O
à;O
medida;O
cautelar;O
em;O
decisão;O
de;O
mérito;O
.;O
Arguições;O
de;O
descumprimento;O
de;O
preceito;O
fundamental;O
julgadas;O
procedentes;O
.;O
"
";O
"
";O
A;O
C;O
Ó;O
R;O
D;O
Ã;O
O;O
"
";O
"
";O
Vistos;O
,;O
relatados;O
e;O
discutidos;O
estes;O
autos;O
,;O
acordam;O
os;O
Ministros;O
do;O
Supremo;O
Tribunal;O
Federal;O
,;O
em;O
Sessão;O
Plenária;O
,;O
sob;O
a;O
Presidência;O
do;O
Ministro;B_Pessoa
Dias;I_Pessoa
Toffoli;I_Pessoa
,;I_Pessoa
na;O
conformidade;O
da;O
ata;O
de;O
julgamento;O
e;O
das;O
notas;O
taquigráficas;O
,;O
por;O
unanimidade;O
de;O
votos;O
,;O
em;O
referendar;O
a;O
medida;O
cautelar;O
e;O
converte;O
o;O
julgamento;O
da;O
