Token;Tag
Trata;O
-;O
se;O
de;O
recurso;O
ordinário;O
em;O
habeas;O
corpus;O
,;O
com;O
pedido;O
de;O
liminar;O
,;O
interposto;O
por;O
Genesio;B_Pessoa
Melio;I_Pessoa
de;I_Pessoa
Jesus;I_Pessoa
contra;O
acórdão;O
do;O
Superior;O
Tribunal;O
de;O
Justiça;O
,;O
que;O
,;O
nos;O
autos;O
do;O
agravo;O
regimental;O
no;O
HC;B_Precedente
237.952;I_Precedente
/;I_Precedente
MS;I_Precedente
,;I_Precedente
negou;O
provimento;O
ao;O
recurso;O
.;O
"
";O
"
";O
O;O
Recorrente;O
foi;O
condenado;O
às;O
penas;O
de;O
2;O
(;O
dois;O
);O
anos;O
e;O
5;O
(;O
cinco;O
);O
meses;O
de;O
reclusão;O
,;O
no;O
regime;O
inicial;O
fechado;O
,;O
e;O
de;O
19;O
(;O
dezenove;O
);O
dias;O
-;O
multa;O
,;O
pelos;O
crimes;O
de;O
furto;O
e;O
tentativa;O
de;O
furto;O
qualificado;O
(;O
arts;B_Ref. Legislativa
.;I_Ref. Legislativa
155;I_Ref. Legislativa
,;I_Ref. Legislativa
caput;I_Ref. Legislativa
,;I_Ref. Legislativa
e;I_Ref. Legislativa
155;I_Ref. Legislativa
,;I_Ref. Legislativa
§;I_Ref. Legislativa
4º;I_Ref. Legislativa
,;I_Ref. Legislativa
I;I_Ref. Legislativa
,;I_Ref. Legislativa
c;I_Ref. Legislativa
/;I_Ref. Legislativa
c;I_Ref. Legislativa
14;I_Ref. Legislativa
,;I_Ref. Legislativa
II;I_Ref. Legislativa
,;I_Ref. Legislativa
c;I_Ref. Legislativa
/;I_Ref. Legislativa
c;I_Ref. Legislativa
71;I_Ref. Legislativa
,;I_Ref. Legislativa
todos;I_Ref. Legislativa
do;I_Ref. Legislativa
Código;I_Ref. Legislativa
Penal;I_Ref. Legislativa
);I_Ref. Legislativa
.;O
"
";O
"
";O
Consta;O
da;O
denúncia;O
ter;O
Genesio;B_Pessoa
Melio;I_Pessoa
de;I_Pessoa
Jesus;I_Pessoa
subtraído;O
uma;O
garrafa;O
de;O
conhaque;O
,;O
avaliada;O
em;O
R$;O
6,00;O
(;O
seis;O
reais;O
);O
,;O
de;O
um;O
estabelecimento;O
comercial;O
e;O
,;O
ato;O
contínuo;O
,;O
arrombou;O
uma;O
residência;O
adjacente;O
e;O
tentou;O
subtrair;O
uma;O
calça;O
e;O
uma;O
camisa;O
no;O
valor;O
de;O
R$;O
65,00;O
(;O
sessenta;O
e;O
cinco;O
reais;O
);O
.;O
Todavia;O
,;O
preso;O
em;O
flagrante;O
o;O
Recorrente;O
.;O
"
";O
"
";O
À;O
apelação;O
interposta;O
,;O
o;O
Tribunal;O
de;O
Justiça;O
do;O
Estado;O
do;O
Mato;O
"
";O
"
";O
Grosso;O
do;O
Sul;O
negou;O
provimento;O
.;O
"
";O
"
";O
Após;O
,;O
a;O
Defesa;O
impetrou;O
o;O
mencionado;O
HC;B_Precedente
237.952;I_Precedente
/;I_Precedente
MS;I_Precedente
ao;O
Superior;O
Tribunal;O
de;O
Justiça;O
,;O
que;O
negou;O
seguimento;O
ao;O
writ;O
,;O
por;O
intermédio;O
de;O
decisão;O
monocrática;O
da;O
lavra;O
da;O
Ministra;B_Pessoa
Marilza;I_Pessoa
Maynard;I_Pessoa
(;O
Desembargadora;O
convocada;O
do;O
TJSE;O
);O
.;O
Ato;O
contínuo;O
,;O
manejou;O
agravo;O
regimental;O
,;O
não;O
provido;O
pela;O
Corte;O
Superior;O
em;O
acórdão;O
assim;O
ementado;O
:;O
"
";O
"
";O
“AGRAVO;O
REGIMENTAL;O
NO;O
HABEAS;O
CORPUS;O
SUBSTITUTIVO;O
DE;O
RECURSO;O
PRÓPRIO;O
.;O
DESCABIMENTO;O
.;O
FURTO;O
QUALIFICADO;O
.;O
APLICAÇÃO;O
DO;O
PRINCÍPIO;O
DA;O
INSIGNIFICÂNCIA;O
.;O
IMPOSSIBILIDADE;O
.;O
RELEVÂNCIA;O
DA;O
CONDUTA;O
NA;O
ESFERA;O
PENAL;O
.;O
ROMPIMENTO;O
DE;O
OBSTÁCULO;O
E;O
REITERAÇÃO;O
DELITIVA;O
.;O
AGRAVO;O
"
";O
"
";O
