Token;Tag
Ementa;O
e;O
Acórdão;O
"
";O
"
";O
23/09/2014;O
PRIMEIRA;O
TURMA;O
"
";O
"
";O
RELATOR;O
:;O
MIN;B_Pessoa
.;I_Pessoa
MARCO;I_Pessoa
AURÉLIOREQTE;O
.;O
(;O
S;O
);O
:;O
MINISTÉRIO;O
PÚBLICO;O
FEDERAL;O
PROC;O
.;O
(;O
A;O
/;O
S;O
);O
(;O
ES;O
);O
:;O
PROCURADOR;O
-;O
GERAL;O
DA;O
REPÚBLICA;O
INTDO;O
.;O
(;O
A;O
/;O
S;O
);O
:;O
MINISTÉRIO;O
PÚBLICO;O
DO;O
ESTADO;O
DO;O
PARÁ;O
PROC;O
.;O
(;O
A;O
/;O
S;O
);O
(;O
ES;O
);O
:;O
PROCURADOR;O
-;O
GERAL;O
DE;O
JUSTIÇA;O
DO;O
ESTADO;O
DO;O
"
";O
"
";O
PARÁ;O
"
";O
"
";O
COMPETÊNCIA;O
–;O
CONFLITO;O
DE;O
ATRIBUIÇÕES;O
–;O
MINISTÉRIO;O
PÚBLICO;O
FEDERAL;O
VERSUS;O
MINISTÉRIO;O
PÚBLICO;O
ESTADUAL;O
.;O
Compete;O
ao;O
Supremo;O
a;O
solução;O
de;O
conflito;O
de;O
atribuições;O
entre;O
o;O
Ministério;O
Público;O
Federal;O
e;O
Ministério;O
Público;O
estadual;O
.;O
Precedente;O
–;O
Petição;B_Precedente
nº;I_Precedente
3.528-3;I_Precedente
/;I_Precedente
BA;I_Precedente
,;I_Precedente
de;I_Precedente
minha;I_Precedente
relatoria;I_Precedente
,;I_Precedente
acórdão;I_Precedente
publicado;I_Precedente
no;I_Precedente
Diário;I_Precedente
da;I_Precedente
Justiça;I_Precedente
de;I_Precedente
3;I_Precedente
de;I_Precedente
março;I_Precedente
de;I_Precedente
2006;I_Precedente
.;I_Precedente
"
";O
"
";O
INQUÉRITO;O
–;O
CRIME;O
AMBIENTAL;O
–;O
MINISTÉRIO;O
PÚBLICO;O
–;O
ATUAÇÃO;O
.;O
A;O
inexistência;O
de;O
envolvimento;O
de;O
terras;O
da;O
União;O
conduz;O
a;O
concluir;O
pela;O
atuação;O
do;O
Ministério;O
Público;O
estadual;O
.;O
"
";O
"
";O
A;O
C;O
Ó;O
R;O
D;O
Ã;O
O;O
"
";O
"
";O
Vistos;O
,;O
relatados;O
e;O
discutidos;O
estes;O
autos;O
,;O
acordam;O
os;O
Ministros;O
da;O
Primeira;O
Turma;O
do;O
