Token;Tag
DECISÃO;O
:;O
Trata;O
-;O
se;O
de;O
reclamação;O
constitucional;O
ajuizada;O
pelo;O
Estado;O
do;O
Maranhão;O
contra;O
acórdão;O
proferido;O
pelo;O
Tribunal;O
Regional;O
do;O
Trabalho;O
(;O
TRT;O
);O
da;O
16ª;O
Região;O
em;O
ação;O
rescisória;O
proposta;O
pelo;O
ora;O
reclamante;O
em;O
face;O
do;O
engenheiro;O
agrônomo;O
Emanoel;O
Lima;O
da;O
Silva;O
(;O
processo;O
0082-2011-00-16-006;O
);O
.;O
"
";O
"
";O
Na;O
inicial;O
da;O
ação;O
rescisória;O
,;O
o;O
Estado;O
do;O
Maranhão;O
requereu;O
a;O
desconstituição;O
de;O
decisão;O
proferida;O
pela;O
5ª;O
Vara;O
do;O
Trabalho;O
de;O
São;O
Luís;O
que;O
julgou;O
procedente;O
ação;O
trabalhista;O
que;O
fora;O
ajuizada;O
por;O
Emanoel;O
Lima;O
da;O
Silva;O
em;O
face;O
da;O
Empresa;O
Maranhense;O
de;O
Administração;O
de;O
Recursos;O
Humanos;O
e;O
Negócios;O
Públicos;O
(;O
EMARHP;O
);O
.;O
"
";O
"
";O
A;O
decisão;O
judicial;O
que;O
se;O
pretende;O
rescindir;O
na;O
ação;O
proposta;O
perante;O
o;O
TRT;O
da;O
16ª;O
Região;O
condenou;O
a;O
EMARHP;O
a;O
fixar;O
a;O
remuneração;O
mensal;O
de;O
Emanoel;O
Lima;O
da;O
Silva;O
em;O
seis;O
salários;O
mínimos;O
,;O
de;O
acordo;O
com;O
o;O
previsto;O
no;O
art;B_Ref. Legislativa
.;I_Ref. Legislativa
5º;I_Ref. Legislativa
da;I_Ref. Legislativa
Lei;I_Ref. Legislativa
4.950;I_Ref. Legislativa
-;I_Ref. Legislativa
A/1966;I_Ref. Legislativa
.;I_Ref. Legislativa
"
";O
"
";O
Nesta;O
reclamação;O
constitucional;O
,;O
o;O
Estado;O
do;O
Maranhão;O
sustenta;O
que;O
o;O
acórdão;O
proferido;O
pelo;O
TRT;O
da;O
16ª;O
Região;O
violou;O
o;O
disposto;O
na;O
Súmula;O
Vinculante;O
4;O
,;O
enunciado;O
que;O
impede;O
que;O
o;O
salário;O
mínimo;O
seja;O
utilizado;O
como;O
indexador;O
de;O
base;O
de;O
cálculo;O
de;O
vantagem;O
paga;O
a;O
empregado;O
.;O
"
";O
"
";O
O;O
Estado;O
do;O
Maranhão;O
alega;O
,;O
também;O
,;O
