Token;Tag
Trata;O
-;O
se;O
 ;O
de;O
 ;O
recurso;O
 ;O
ordinário;O
 ;O
em;O
 ;O
habeas;O
 ;O
corpus;O
 ;O
com;O
 ;O
pedido;O
 ;O
de;O
 ;O
liminar;O
 ;O
interposto;O
 ;O
por;O
 ;O
Rogério;B_Pessoa
 ;I_Pessoa
Soares;I_Pessoa
 ;I_Pessoa
da;I_Pessoa
 ;I_Pessoa
Silva;I_Pessoa
,;I_Pessoa
 ;O
contra;O
 ;O
decisão;O
 ;O
dos;O
 ;O
Ministros;O
 ;O
integrantes;O
 ;O
da;O
 ;O
Quinta;O
 ;O
Turma;O
 ;O
do;O
 ;O
Superior;O
 ;O
Tribunal;O
 ;O
de;O
 ;O
Justiça;O
 ;O
que;O
 ;O
não;O
 ;O
conheceram;O
 ;O
do;O
 ;O
HC;B_Precedente
 ;I_Precedente
372.446;I_Precedente
/;I_Precedente
SP;I_Precedente
,;I_Precedente
 ;O
mas;O
 ;O
concederam;O
 ;O
a;O
 ;O
ordem;O
,;O
 ;O
de;O
 ;O
ofício;O
,;O
 ;O
“[;O
.;O
.;O
.;O
];O
 ;O
apenas;O
 ;O
para;O
 ;O
manter;O
 ;O
a;O
 ;O
substituição;O
 ;O
da;O
 ;O
prisão;O
 ;O
preventiva;O
 ;O
por;O
 ;O
medidas;O
 ;O
cautelares;O
 ;O
diversas;O
 ;O
da;O
 ;O
prisão;O
,;O
 ;O
previstas;O
 ;O
nos;O
 ;O
incisos;B_Ref. Legislativa
 ;I_Ref. Legislativa
I;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;I_Ref. Legislativa
III;I_Ref. Legislativa
 ;I_Ref. Legislativa
(;I_Ref. Legislativa
não;I_Ref. Legislativa
 ;I_Ref. Legislativa
contato;I_Ref. Legislativa
 ;I_Ref. Legislativa
com;I_Ref. Legislativa
 ;I_Ref. Legislativa
investigados;I_Ref. Legislativa
 ;I_Ref. Legislativa
não;I_Ref. Legislativa
 ;I_Ref. Legislativa
familiares;I_Ref. Legislativa
 ;I_Ref. Legislativa
do;I_Ref. Legislativa
 ;I_Ref. Legislativa
procedimento;I_Ref. Legislativa
 ;I_Ref. Legislativa
criminal;I_Ref. Legislativa
 ;I_Ref. Legislativa
multicitado;I_Ref. Legislativa
);I_Ref. Legislativa
 ;I_Ref. Legislativa
e;I_Ref. Legislativa
 ;I_Ref. Legislativa
IV;I_Ref. Legislativa
 ;I_Ref. Legislativa
do;I_Ref. Legislativa
 ;I_Ref. Legislativa
art;I_Ref. Legislativa
.;I_Ref. Legislativa
 ;I_Ref. Legislativa
319;I_Ref. Legislativa
 ;I_Ref. Legislativa
do;I_Ref. Legislativa
 ;I_Ref. Legislativa
Código;I_Ref. Legislativa
 ;I_Ref. Legislativa
de;I_Ref. Legislativa
 ;I_Ref. Legislativa
Processo;I_Ref. Legislativa
 ;I_Ref. Legislativa
Penal”;I_Ref. Legislativa
 ;O
(;O
págs;O
.;O
 ;O
98-118;O
 ;O
do;O
 ;O
documento;O
 ;O
eletrônico;O
 ;O
9;O
);O
.;O
 ;O
"
";O
"
";O
Consta;O
 ;O
do;O
 ;O
decisum;O
 ;O
combatido;O
 ;O
que;O
 ;O
o;O
 ;O
paciente;O
 ;O
foi;O
 ;O
"
";O
"
";O
“[;O
.;O
.;O
.;O
];O
 ;O
denunciado;O
 ;O
perante;O
 ;O
o;O
 ;O
Magistrado;O
 ;O
de;O
 ;O
primeiro;O
 ;O
grau;O
,;O
 ;O
em;O
 ;O
concurso;O
 ;O
com;O
 ;O
outros;O
 ;O
4;O
 ;O
corréus;O
,;O
 ;O
como;O
 ;O
incurso;O
 ;O
no;O
 ;O
art;B_Ref. Legislativa
.;I_Ref. Legislativa
 ;I_Ref. Legislativa
2º;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;I_Ref. Legislativa
caput;I_Ref. Legislativa
 ;I_Ref. Legislativa
[promover;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;I_Ref. Legislativa
constituir;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;I_Ref. Legislativa
financiar;I_Ref. Legislativa
 ;I_Ref. Legislativa
ou;I_Ref. Legislativa
 ;I_Ref. Legislativa
integrar;I_Ref. Legislativa
