Token;Tag
DECISÃO;O
:;O
Trata;O
-;O
se;O
de;O
recurso;O
extraordinário;O
interposto;O
contra;O
acórdão;O
que;O
,;O
confirmado;O
,;O
em;O
sede;O
de;O
embargos;O
de;O
declaração;O
,;O
pelo;O
E;O
.;O
Tribunal;O
de;O
Justiça;O
do;O
Distrito;O
Federal;O
e;O
dos;O
Territórios;O
,;O
está;O
assim;O
ementado;O
(;O
fls;O
.;O
309/310;O
);O
:;O
"
";O
"
";O
“EMBARGOS;O
À;O
EXECUÇÃO;O
.;O
BENEFÍCIO;O
ALIMENTAÇÃO;O
.;O
FALTA;O
DE;O
PROCURAÇÃO;O
.;O
NULIDADE;O
SANÁVEL;O
.;O
PRINCÍPIO;O
DA;O
CELERIDADE;O
E;O
DA;O
INSTRUMENTALIDADE;O
DAS;O
FORMAS;O
.;O
MEMÓRIA;O
DE;O
CÁLCULOS;O
.;O
LITISPENDÊNCIA;O
.;O
FALTA;O
DE;O
INTERESSE;O
PROCESSUAL;O
.;O
ILEGITIMIDADE;O
ATIVA;O
AD;O
CAUSAM;O
.;O
NÃO;O
OCORRÊNCIA;O
.;O
FRACIONAMENTO;O
.;O
RPV;O
.;O
PROVOCAÇÃO;O
DE;O
INCIDENTE;O
DE;O
INCONSTITUCIONALIDADE;O
DA;O
LEI;O
DISTRITAL;O
N;O
.;O
3.624/2005;O
REJEITADA;O
.;O
EXCESSO;O
DE;O
EXECUÇÃO;O
.;O
JUROS;O
DE;O
MORA;O
.;O
"
";O
"
";O
1;O
.;O
‘Constando;O
dos;O
autos;O
principais;O
o;O
instrumento;O
procuratório;O
,;O
em;O
homenagem;O
à;O
celeridade;O
e;O
à;O
instrumentalidade;O
das;O
formas;O
,;O
juntada;O
posterior;O
nos;O
embargos;O
à;O
execução;O
supre;O
a;O
irregularidade;O
de;O
representação;O
.;O
(;O
.;O
.;O
.;O
);O
’;O
(;O
20050510051785APC;B_Precedente
,;I_Precedente
Relator;I_Precedente
LEILA;I_Precedente
ARLANCH;I_Precedente
,;I_Precedente
4ª;I_Precedente
Turma;I_Precedente
Cível;I_Precedente
,;I_Precedente
julgado;I_Precedente
em;I_Precedente
01/03/2007;I_Precedente
,;I_Precedente
DJ;I_Precedente
19/06/2007;I_Precedente
,;I_Precedente
p;I_Precedente
.;I_Precedente
156;I_Precedente
);I_Precedente
.;O
"
";O
"
";O
2;O
.;O
A;O
legislação;O
processual;O
não;O
exige;O
que;O
o;O
excesso;O
executivo;O
