Token;Tag
Trata;O
-;O
se;O
 ;O
de;O
 ;O
habeas;O
 ;O
corpus;O
,;O
 ;O
com;O
 ;O
pedido;O
 ;O
de;O
 ;O
liminar;O
,;O
 ;O
impetrado;O
 ;O
por;O
 ;O
Luiz;B_Pessoa
 ;I_Pessoa
Pires;I_Pessoa
 ;I_Pessoa
Moraes;I_Pessoa
 ;I_Pessoa
Neto;I_Pessoa
 ;I_Pessoa
em;O
 ;O
favor;O
 ;O
de;O
 ;O
Edimilson;B_Pessoa
 ;I_Pessoa
Alves;I_Pessoa
,;I_Pessoa
 ;O
contra;O
 ;O
acórdão;O
 ;O
do;O
 ;O
Superior;O
 ;O
Tribunal;O
 ;O
de;O
 ;O
Justiça;O
 ;O
que;O
 ;O
não;O
 ;O
conheceu;O
 ;O
do;O
 ;O
HC;B_Precedente
 ;I_Precedente
356.190;I_Precedente
/;I_Precedente
SP;I_Precedente
.;I_Precedente
 ;O
"
";O
"
";O
O;O
 ;O
Juízo;O
 ;O
da;O
 ;O
3ª;O
 ;O
Vara;O
 ;O
Criminal;O
 ;O
da;O
 ;O
Comarca;O
 ;O
de;O
 ;O
Presidente;O
 ;O
Prudente;O
/;O
SP;O
 ;O
condenou;O
 ;O
o;O
 ;O
paciente;O
 ;O
à;O
 ;O
pena;O
 ;O
de;O
 ;O
7;O
 ;O
(;O
sete;O
);O
 ;O
anos;O
 ;O
de;O
 ;O
reclusão;O
,;O
 ;O
em;O
 ;O
regime;O
 ;O
inicial;O
 ;O
fechado;O
,;O
 ;O
pela;O
 ;O
prática;O
 ;O
do;O
 ;O
crime;O
 ;O
de;O
 ;O
receptação;O
 ;O
qualificada;O
 ;O
(;O
art;B_Ref. Legislativa
.;I_Ref. Legislativa
 ;I_Ref. Legislativa
180;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;I_Ref. Legislativa
§;I_Ref. Legislativa
 ;I_Ref. Legislativa
1º;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;I_Ref. Legislativa
do;I_Ref. Legislativa
 ;I_Ref. Legislativa
CP;I_Ref. Legislativa
);I_Ref. Legislativa
.;O
 ;O
"
";O
"
";O
Irresignada;O
,;O
 ;O
a;O
 ;O
Defesa;O
 ;O
interpôs;O
 ;O
apelação;O
 ;O
perante;O
 ;O
o;O
 ;O
Tribunal;O
 ;O
de;O
 ;O
Justiça;O
 ;O
de;O
 ;O
São;O
 ;O
Paulo;O
,;O
 ;O
que;O
 ;O
negou;O
 ;O
provimento;O
 ;O
ao;O
 ;O
recurso;O
.;O
 ;O
Interpostos;O
 ;O
embargos;O
 ;O
de;O
 ;O
declaração;O
,;O
 ;O
foram;O
 ;O
rejeitados;O
.;O
 ;O
"
";O
"
";O
Posteriormente;O
,;O
 ;O
a;O
 ;O
Corte;O
 ;O
Estadual;O
 ;O
julgou;O
 ;O
improcedente;O
 ;O
o;O
 ;O
pedido;O
 ;O
defensivo;O
 ;O
de;O
 ;O
revisão;O
 ;O
criminal;O
 ;O
e;O
,;O
 ;O
na;O
 ;O
sequência;O
,;O
 ;O
rejeitou;O
 ;O
os;O
 ;O
embargos;O
 ;O
de;O
 ;O
declaração;O
 ;O
lá;O
 ;O
interpostos;O
.;O
 ;O
"
";O
"
";O
A;O
 ;O
questão;O
,;O
 ;O
então;O
,;O
 ;O
foi;O
 ;O
submetida;O
 ;O
à;O
 ;O
apreciação;O
 ;O
do;O
 ;O
Superior;O
 ;O
Tribunal;O
 ;O
de;O
 ;O
Justiça;O
 ;O
tanto;O
 ;O
pela;O
 ;O
via;O
 ;O
do;O
 ;O
recurso;O
 ;O
especial;O
 ;O
(;O
e;O
 ;O
posterior;O
 ;O
agravo;O
);O
 ;O
como;O
 ;O
do;O
 ;O
habeas;O
 ;O
corpus;O
.;O
 ;O
A;O
 ;O
Corte;O
 ;O
Superior;O
 ;O
não;O
 ;O
conheceu;O
 ;O
do;O
 ;O
HC;B_Precedente
 ;I_Precedente
356.190;I_Precedente
/;I_Precedente
SP;I_Precedente
,;I_Precedente
 ;O
por;O
 ;O
não;O
 ;O
ter;O
 ;O
vislumbrado;O
 ;O
desproporcionalidade;O
 ;O
patente;O
 ;O
na;O
 ;O
dosimetria;O
 ;O
da;O
 ;O
pena;O
 ;O
que;O
