Token;Tag
EMENTA;O
:;O
 ;O
AÇÃO;O
 ;O
PENAL;O
.;O
 ;O
EMBARGOS;O
 ;O
DE;O
 ;O
DECLARAÇÃO;O
.;O
 ;O
VOTO;O
 ;O
DO;O
 ;O
MINISTRO;B_Pessoa
 ;I_Pessoa
AYRES;I_Pessoa
 ;I_Pessoa
BRITTO;I_Pessoa
.;I_Pessoa
 ;O
VALIDADE;O
.;O
 ;O
CRIME;O
 ;O
DE;O
 ;O
LAVAGEM;O
.;O
 ;O
CRIMES;O
 ;O
ANTECEDENTES;O
.;O
 ;O
AMBIGUIDADE;O
,;O
 ;O
OBSCURIDADE;O
 ;O
E;O
 ;O
OMISSÃO;O
.;O
 ;O
INEXISTÊNCIA;O
.;O
 ;O
REEXAME;O
 ;O
DA;O
 ;O
PROVA;O
.;O
 ;O
INADEQUAÇÃO;O
.;O
 ;O
DOSIMETRIA;O
 ;O
DA;O
 ;O
PENA;O
.;O
 ;O
CONTRADIÇÃO;O
 ;O
INTRINSECA;O
 ;O
RECONHECIDA;O
.;O
 ;O
REDUÇÃO;O
 ;O
DO;O
 ;O
PERCENTUAL;O
 ;O
DE;O
 ;O
MAJORAÇÃO;O
 ;O
PELA;O
 ;O
CONTINUIDADE;O
 ;O
DELITIVA;O
.;O
 ;O
CANCELAMENTO;O
 ;O
DAS;O
 ;O
NOTAS;O
.;O
 ;O
POSSIBILIDADE;O
.;O
 ;O
PREVISÃO;O
 ;O
REGIMENTAL;O
 ;O
EMBARGOS;O
 ;O
ACOLHIDOS;O
 ;O
EM;O
 ;O
PARTE;O
.;O
 ;O
"
";O
"
";O
Não;O
 ;O
houve;O
 ;O
omissão;O
 ;O
sobre;O
 ;O
a;O
 ;O
validade;O
 ;O
do;O
 ;O
voto;O
 ;O
proferido;O
 ;O
pelo;O
 ;O
Ministro;B_Pessoa
 ;I_Pessoa
Ayres;I_Pessoa
 ;I_Pessoa
Britto;I_Pessoa
.;I_Pessoa
 ;O
Na;O
 ;O
sessão;O
 ;O
de;O
 ;O
julgamento;O
 ;O
de;O
 ;O
28.11.2012;O
,;O
 ;O
ficou;O
 ;O
definido;O
 ;O
que;O
,;O
 ;O
nas;O
 ;O
circunstâncias;O
 ;O
em;O
 ;O
que;O
 ;O
o;O
 ;O
Tribunal;O
 ;O
passou;O
 ;O
a;O
 ;O
funcionar;O
,;O
 ;O
com;O
 ;O
apenas;O
 ;O
9;O
 ;O
(;O
nove;O
);O
 ;O
ministros;O
,;O
 ;O
cinco;O
 ;O
votos;O
 ;O
seriam;O
 ;O
suficientes;O
 ;O
para;O
 ;O
a;O
 ;O
fixação;O
 ;O
da;O
 ;O
dosimetria;O
 ;O
da;O
 ;O
pena;O
,;O
 ;O
sendo;O
 ;O
válido;O
,;O
 ;O
para;O
 ;O
o;O
 ;O
juízo;O
 ;O
de;O
 ;O
condenação;O
,;O
 ;O
o;O
 ;O
voto;O
 ;O
proferido;O
 ;O
pelo;O
 ;O
Ministro;B_Pessoa
 ;I_Pessoa
Ayres;I_Pessoa
 ;I_Pessoa
Britto;I_Pessoa
.;I_Pessoa
 ;O
"
";O
"
";O
Ausente;O
 ;O
omissão;O
,;O
 ;O
ambiguidade;O
 ;O
ou;O
 ;O
obscuridade;O
 ;O
na;O
 ;O
fixação;O
 ;O
da;O
 ;O
pena;O
 ;O
pelo;O
 ;O
crime;O
 ;O
de;O
 ;O
lavagem;O
 ;O
de;O
 ;O
capitais;O
.;O
 ;O
A;O
 ;O
fixação;O
 ;O
da;O
 ;O
pena;O
-;O
base;O
 ;O
pelo;O
 ;O
crime;O
 ;O
de;O
 ;O
lavagem;O
 ;O
levou;O
 ;O
em;O
 ;O
conta;O
 ;O
o;O
 ;O
caput;O
 ;O
do;O
 ;O
artigo;B_Ref. Legislativa
 ;I_Ref. Legislativa
1º;I_Ref. Legislativa
 ;I_Ref. Legislativa
da;I_Ref. Legislativa
 ;I_Ref. Legislativa
Lei;I_Ref. Legislativa
 ;I_Ref. Legislativa
9.613/98;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;O
para;O
 ;O
cuja;O
 ;O
concretização;O
 ;O
é;O
 ;O
irrelevante;O
 ;O
o;O
 ;O
cometimento;O
 ;O
de;O
 ;O
um;O
 ;O
ou;O
 ;O
mais;O
 ;O
dos;O
 ;O
crimes;O
 ;O
antecedentes;O
 ;O
então;O
 ;O
listados;O
,;O
 ;O
no;O
 ;O
dispositivo;O
,;O
 ;O
hoje;O
 ;O
revogado;O
,;O
 ;O
pois;O
 ;O
é;O
 ;O
suficiente;O
 ;O
o;O
 ;O
conhecimento;O
 ;O
de;O
 ;O
que;O
 ;O
são;O
