Token;Tag
Trata;O
-;O
se;O
 ;O
de;O
 ;O
recurso;O
 ;O
ordinário;O
 ;O
em;O
 ;O
habeas;O
 ;O
corpus;O
,;O
 ;O
com;O
 ;O
pedido;O
 ;O
de;O
 ;O
liminar;O
,;O
 ;O
interposto;O
 ;O
por;O
 ;O
André;B_Pessoa
 ;I_Pessoa
Felipe;I_Pessoa
 ;I_Pessoa
Martins;I_Pessoa
 ;I_Pessoa
Pereira;I_Pessoa
 ;I_Pessoa
contra;O
 ;O
acórdão;O
 ;O
do;O
 ;O
Superior;O
 ;O
Tribunal;O
 ;O
de;O
 ;O
Justiça;O
,;O
 ;O
que;O
,;O
 ;O
nos;O
 ;O
autos;O
 ;O
do;O
 ;O
agravo;O
 ;O
regimental;O
 ;O
no;O
 ;O
HC;B_Precedente
 ;I_Precedente
181.919;I_Precedente
/;I_Precedente
PE;I_Precedente
,;I_Precedente
 ;O
a;O
 ;O
este;O
 ;O
negou;O
 ;O
provimento;O
.;O
 ;O
"
";O
"
";O
O;O
 ;O
Ministério;O
 ;O
Público;O
 ;O
Federal;O
 ;O
ofereceu;O
 ;O
denúncia;O
 ;O
contra;O
 ;O
o;O
 ;O
Recorrente;O
 ;O
e;O
 ;O
outros;O
 ;O
4;O
 ;O
corréus;O
,;O
 ;O
pela;O
 ;O
suposta;O
 ;O
prática;O
 ;O
dos;O
 ;O
crimes;O
 ;O
de;O
 ;O
sonegação;O
 ;O
fiscal;O
 ;O
e;O
 ;O
formação;O
 ;O
de;O
 ;O
quadrilha;O
,;O
 ;O
tipificados;O
 ;O
nos;O
 ;O
arts;B_Ref. Legislativa
.;I_Ref. Legislativa
 ;I_Ref. Legislativa
1º;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;I_Ref. Legislativa
I;I_Ref. Legislativa
 ;I_Ref. Legislativa
e;I_Ref. Legislativa
 ;I_Ref. Legislativa
II;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;I_Ref. Legislativa
da;I_Ref. Legislativa
 ;I_Ref. Legislativa
Lei;I_Ref. Legislativa
 ;I_Ref. Legislativa
8.137/1990;I_Ref. Legislativa
 ;I_Ref. Legislativa
e;I_Ref. Legislativa
 ;I_Ref. Legislativa
288;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;O
na;O
 ;O
forma;O
 ;O
do;O
 ;O
art;B_Ref. Legislativa
.;I_Ref. Legislativa
 ;I_Ref. Legislativa
71;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;I_Ref. Legislativa
ambos;I_Ref. Legislativa
 ;I_Ref. Legislativa
do;I_Ref. Legislativa
 ;I_Ref. Legislativa
Código;I_Ref. Legislativa
 ;I_Ref. Legislativa
Penal;I_Ref. Legislativa
.;I_Ref. Legislativa
 ;O
"
";O
"
";O
Em;O
 ;O
09.5.2008;O
,;O
 ;O
o;O
 ;O
Juízo;O
 ;O
de;O
 ;O
Direito;O
 ;O
da;O
 ;O
2ª;O
 ;O
Vara;O
 ;O
Criminal;O
 ;O
da;O
 ;O
Comarca;O
 ;O
de;O
 ;O
Jaboatão;O
 ;O
dos;O
 ;O
Guararapes;O
/;O
PE;O
 ;O
recebeu;O
 ;O
a;O
 ;O
denúncia;O
,;O
 ;O
e;O
,;O
 ;O
por;O
 ;O
não;O
 ;O
constatar;O
 ;O
elementos;O
 ;O
para;O
 ;O
a;O
 ;O
absolvição;O
 ;O
sumária;O
,;O
 ;O
designou;O
 ;O
data;O
 ;O
para;O
 ;O
o;O
 ;O
interrogatório;O
 ;O
dos;O
 ;O
réus;O
.;O
 ;O
"
";O
"
";O
Sob;O
 ;O
a;O
 ;O
alegação;O
 ;O
de;O
 ;O
que;O
,;O
 ;O
apresentada;O
 ;O
resposta;O
 ;O
à;O
 ;O
acusação;O
,;O
 ;O
não;O
 ;O
teria;O
 ;O
o;O
 ;O
magistrado;O
 ;O
de;O
 ;O
primeiro;O
 ;O
grau;O
 ;O
se;O
 ;O
pronunciado;O
 ;O
sobre;O
 ;O
tópicos;O
 ;O
apresentados;O
,;O
 ;O
a;O
 ;O
Defesa;O
 ;O
impetrou;O
 ;O
habeas;O
 ;O
corpus;O
 ;O
perante;O
 ;O
o;O
 ;O
Tribunal;O
 ;O
de;O
 ;O
Justiça;O
 ;O
