Token;Tag
TRIBUNAL;O
DE;O
JUSTIÇA;O
"
";O
"
";O
E;O
M;O
E;O
N;O
T;O
A;O
:;O
ARGUIÇÃO;O
DE;O
DESCUMPRIMENTO;O
DE;O
PRECEITO;O
FUNDAMENTAL;O
(;O
CF;B_Ref. Legislativa
,;I_Ref. Legislativa
ART;I_Ref. Legislativa
.;I_Ref. Legislativa
102;I_Ref. Legislativa
,;I_Ref. Legislativa
§;I_Ref. Legislativa
1º;I_Ref. Legislativa
);I_Ref. Legislativa
–;O
AÇÃO;O
ESPECIAL;O
DE;O
ÍNDOLE;O
CONSTITUCIONAL;O
–;O
PRINCÍPIO;O
DA;O
SUBSIDIARIEDADE;O
(;O
LEI;B_Ref. Legislativa
Nº;I_Ref. Legislativa
9.882/99;I_Ref. Legislativa
,;I_Ref. Legislativa
ART;I_Ref. Legislativa
.;I_Ref. Legislativa
4º;I_Ref. Legislativa
,;I_Ref. Legislativa
§;I_Ref. Legislativa
1º;I_Ref. Legislativa
);I_Ref. Legislativa
–;O
EXISTÊNCIA;O
DE;O
OUTRO;O
MEIO;O
APTO;O
A;O
NEUTRALIZAR;O
A;O
SITUAÇÃO;O
DE;O
LESIVIDADE;O
QUE;O
ALEGADAMENTE;O
EMERGE;O
DOS;O
ATOS;O
IMPUGNADOS;O
–;O
INVIABILIDADE;O
DA;O
PRESENTE;O
ARGUIÇÃO;O
DE;O
DESCUMPRIMENTO;O
–;O
PRECEDENTES;O
–;O
RECURSO;O
DE;O
AGRAVO;O
IMPROVIDO;O
.;O
–;O
O;O
ajuizamento;O
da;O
ação;O
constitucional;O
de;O
arguição;O
de;O
descumprimento;O
de;O
preceito;O
fundamental;O
rege;O
-;O
se;O
pelo;O
princípio;O
da;O
subsidiariedade;O
(;O
Lei;B_Ref. Legislativa
nº;I_Ref. Legislativa
9.882/99;I_Ref. Legislativa
,;I_Ref. Legislativa
art;I_Ref. Legislativa
.;I_Ref. Legislativa
4º;I_Ref. Legislativa
,;I_Ref. Legislativa
§;I_Ref. Legislativa
1º;I_Ref. Legislativa
);I_Ref. Legislativa
,;O
a;O
significar;O
que;O
não;O
será;O
ela;O
admitida;O
,;O
sempre;O
que;O
houver;O
qualquer;O
outro;O
meio;O
juridicamente;O
idôneo;O
apto;O
a;O
sanar;O
,;O
com;O
efetividade;O
real;O
,;O
o;O
estado;O
de;O
lesividade;O
emergente;O
do;O
ato;O
impugnado;O
.;O
Precedentes;O
.;O
"
";O
"
";O
A;O
mera;O
possibilidade;O
de;O
utilização;O
de;O
outros;O
meios;O
processuais;O
,;O
contudo;O
,;O
não;O
basta;O
,;O
só;O
por;O
si;O
,;O
para;O
justificar;O
a;O
invocação;O
do;O
princípio;O
da;O
subsidiariedade;O
,;O
pois;O
,;O
para;O
que;O
esse;O
postulado;O
possa;O
legitimamente;O
incidir;O
–;O
impedindo;O
,;O
desse;O
modo;O
,;O
