Token;Tag
E;O
M;O
E;O
N;O
T;O
A;O
:;O
AÇÃO;O
POPULAR;O
–;O
AJUIZAMENTO;O
CONTRA;O
A;O
PRESIDENTE;O
DA;O
REPÚBLICA;O
–;O
PRETENDIDA;O
DECRETAÇÃO;O
DA;O
PERDA;O
DO;O
MANDATO;O
PRESIDENCIAL;O
E;O
DA;O
PRIVAÇÃO;O
DOS;O
DIREITOS;O
POLÍTICOS;O
–;O
FALTA;O
DE;O
COMPETÊNCIA;O
ORIGINÁRIA;O
DO;O
SUPREMO;O
TRIBUNAL;O
FEDERAL;O
–;O
REGIME;O
DE;O
DIREITO;O
ESTRITO;O
A;O
QUE;O
SE;O
SUBMETE;O
A;O
DEFINIÇÃO;O
CONSTITUCIONAL;O
DA;O
COMPETÊNCIA;O
DA;O
CORTE;O
SUPREMA;O
–;O
DOUTRINA;O
–;O
PRECEDENTES;O
–;O
AÇÃO;O
POPULAR;O
NÃO;O
CONHECIDA;O
–;O
RECURSO;O
DE;O
AGRAVO;O
IMPROVIDO;O
.;O
–;O
A;O
jurisprudência;O
do;O
Supremo;O
Tribunal;O
Federal;O
–;O
quer;O
sob;O
a;O
égide;O
da;O
vigente;O
Constituição;O
republicana;O
,;O
quer;O
sob;O
o;O
domínio;O
da;O
Carta;O
Política;O
anterior;O
–;O
firmou;O
-;O
se;O
no;O
sentido;O
de;O
reconhecer;O
que;O
não;O
se;O
incluem;O
na;O
esfera;O
de;O
competência;O
originária;O
da;O
Corte;O
Suprema;O
o;O
processo;O
e;O
o;O
julgamento;O
de;O
ações;O
populares;O
constitucionais;O
,;O
ainda;O
que;O
ajuizadas;O
contra;O
atos;O
e;O
/;O
ou;O
omissões;O
do;O
Presidente;O
da;O
República;O
.;O
Doutrina;O
.;O
Precedentes;O
.;O
"
";O
"
";O
A;O
C;O
Ó;O
R;O
D;O
Ã;O
O;O
"
";O
"
";O
Vistos;O
,;O
relatados;O
e;O
discutidos;O
estes;O
autos;O
,;O
acordam;O
os;O
Ministros;O
do;O
Supremo;O
Tribunal;O
Federal;O
,;O
em;O
Sessão;O
Plenária;O
,;O
sob;O
a;O
Presidência;O
do;O
Ministro;B_Pessoa
Ricardo;I_Pessoa
Lewandowski;I_Pessoa
,;I_Pessoa
na;O
conformidade;O
da;O
ata;O
de;O
julgamentos;O
e;O
das;O
notas;O
taquigráficas;O
,;O
por;O
unanimidade;O
de;O
votos;O
,;O
em;O
negar;O
provimento;O
ao;O
recurso;O
de;O
agravo;O
,;O
nos;O
termos;O
do;O
voto;O
do;O
Relator;O
.;O
Ausentes;O
,;O
neste;O
julgamento;O
,;O
os;O
Ministros;O
Gilmar;B_Pessoa
Mendes;I_Pessoa
e;O
Dias;B_Pessoa
Toffoli;I_Pessoa
.;I_Pessoa
"
";O
"
";O
Brasília;O
,;O
25;O
de;O
novembro;O
de;O
2015;O
.;O
"
";O
"
";O
CELSO;B_Pessoa
DE;I_Pessoa
MELLO;I_Pessoa
–;O
RELATOR;O
"
";O
"
";O
25/11/2015;O
PLENÁRIO;O
"
";O
"
";O
AG;B_Precedente
.;I_Precedente
REG;I_Precedente
.;I_Precedente
NA;I_Precedente
PETIÇÃO;I_Precedente
5.856;I_Precedente
DISTRITO;I_Precedente
FEDERAL;I_Precedente
"
";O
"
";O
RELATOR;O
:;O
MIN;O
.;O
CELSO;B_Pessoa
DE;I_Pessoa
MELLOAGTE;O
.;O
(;O
S;O
);O
:;O
ANDERSON;B_Pessoa
ADRIANO;I_Pessoa
REIS;I_Pessoa
