Token;Tag
Ementa;O
e;O
Acórdão;O
03/08/2016;O
PLENÁRIO;O
"
";O
"
";O
AÇÃO;B_Precedente
DIRETA;I_Precedente
DE;I_Precedente
INCONSTITUCIONALIDADE;I_Precedente
5.253;I_Precedente
BAHIA;I_Precedente
"
";I_Precedente
"
";O
RELATOR;O
:;O
MIN;B_Pessoa
.;I_Pessoa
DIAS;I_Pessoa
TOFFOLIREQTE;O
.;O
(;O
S;O
);O
:;O
ASSOCIACAO;O
NACIONAL;O
DAS;O
OPERADORAS;O
"
";O
"
";O
CELULARES;O
-;O
ACEL;O
"
";O
"
";O
PROC;O
.;O
(;O
A;O
/;O
S;O
);O
(;O
ES;O
);O
:;O
FLÁVIO;B_Pessoa
HENRIQUE;I_Pessoa
UNES;I_Pessoa
PEREIRA;I_Pessoa
E;O
OUTRO;O
(;O
A;O
/;O
S;O
);O
INTDO;O
.;O
(;O
A;O
/;O
S;O
);O
:;O
GOVERNADOR;O
DO;O
ESTADO;O
DA;O
BAHIA;O
ADV;O
.;O
(;O
A;O
/;O
S;O
);O
:;O
SEM;O
REPRESENTAÇÃO;O
NOS;O
AUTOS;O
INTDO;O
.;O
(;O
A;O
/;O
S;O
);O
:;O
ASSEMBLÉIA;O
LEGISLATIVA;O
DO;O
ESTADO;O
DA;O
BAHIA;O
ADV;O
.;O
(;O
A;O
/;O
S;O
);O
:;O
SEM;O
REPRESENTAÇÃO;O
NOS;O
AUTOS;O
"
";O
"
";O
EMENTA;O
"
";O
"
";O
Ação;O
direta;O
de;O
inconstitucionalidade;O
.;O
Artigo;B_Ref. Legislativa
1º;I_Ref. Legislativa
,;I_Ref. Legislativa
caput;I_Ref. Legislativa
e;I_Ref. Legislativa
parágrafo;I_Ref. Legislativa
único;I_Ref. Legislativa
,;I_Ref. Legislativa
e;O
art;B_Ref. Legislativa
.;I_Ref. Legislativa
2º;I_Ref. Legislativa
,;I_Ref. Legislativa
caput;I_Ref. Legislativa
e;I_Ref. Legislativa
parágrafo;I_Ref. Legislativa
único;I_Ref. Legislativa
,;I_Ref. Legislativa
da;I_Ref. Legislativa
Lei;I_Ref. Legislativa
Estadual;I_Ref. Legislativa
nº;I_Ref. Legislativa
13.189;I_Ref. Legislativa
,;I_Ref. Legislativa
de;I_Ref. Legislativa
4;I_Ref. Legislativa
de;I_Ref. Legislativa
julho;I_Ref. Legislativa
de;I_Ref. Legislativa
2014;I_Ref. Legislativa
,;I_Ref. Legislativa
