Token;Tag
DECISÃO;O
:;O
O;O
recurso;O
extraordinário;O
a;O
que;O
se;O
refere;O
o;O
presente;O
agravo;O
revela;O
-;O
se;O
processualmente;O
viável;O
,;O
eis;O
que;O
se;O
insurge;O
contra;O
acórdão;O
que;O
decidiu;O
a;O
causa;O
em;O
desconformidade;O
com;O
a;O
orientação;O
jurisprudencial;O
que;O
o;O
Supremo;O
Tribunal;O
Federal;O
firmou;O
na;O
matéria;O
ora;O
em;O
exame;O
.;O
"
";O
"
";O
Como;O
se;O
sabe;O
,;O
a;O
disciplina;O
jurídica;O
da;O
remuneração;O
devida;O
aos;O
agentes;O
públicos;O
em;O
geral;O
está;O
sujeita;O
ao;O
princípio;O
da;O
reserva;O
absoluta;O
de;O
lei;O
.;O
Esse;O
postulado;O
constitucional;O
submete;O
ao;O
domínio;O
normativo;O
da;O
lei;O
formal;O
a;O
veiculação;O
das;O
regras;O
pertinentes;O
ao;O
instituto;O
do;O
estipêndio;O
funcional;O
.;O
"
";O
"
";O
O;O
princípio;O
da;O
divisão;O
funcional;O
do;O
poder;O
impede;O
que;O
,;O
estando;O
em;O
plena;O
vigência;O
o;O
ato;O
legislativo;O
,;O
venham;O
os;O
Tribunais;O
a;O
ampliar;O
-;O
lhe;O
o;O
conteúdo;O
normativo;O
e;O
a;O
estender;O
a;O
sua;O
eficácia;O
jurídica;O
a;O
situações;O
subjetivas;O
nele;O
não;O
previstas;O
,;O
ainda;O
que;O
a;O
pretexto;O
de;O
tornar;O
efetiva;O
a;O
cláusula;O
isonômica;O
inscrita;O
na;O
Constituição;O
.;O
"
";O
"
";O
Não;O
constitui;O
demasia;O
observar;O
que;O
a;O
reserva;O
de;O
lei;O
–;O
consoante;O
adverte;O
JORGE;B_Doutrina
MIRANDA;I_Doutrina
(;I_Doutrina
“Manual;I_Doutrina
de;I_Doutrina
Direito;I_Doutrina
Constitucional”;I_Doutrina
,;I_Doutrina
tomo;I_Doutrina
V/217-220;I_Doutrina
,;I_Doutrina
item;I_Doutrina
n;I_Doutrina
.;I_Doutrina
62;I_Doutrina
,;I_Doutrina
2ª;I_Doutrina
ed;I_Doutrina
.;I_Doutrina
,;I_Doutrina
2000;I_Doutrina
,;I_Doutrina
Coimbra;I_Doutrina
Editora;I_Doutrina
);I_Doutrina
–;O
traduz;O
postulado;O
revestido;O
de;O
função;O
excludente;O
,;O
de;O
caráter;O
negativo;O
(;O
que;O
veda;O
,;O
nas;O
matérias;O
a;O
