Token;Tag
DECISÃO;O
:;O
O;O
presente;O
agravo;O
de;O
instrumento;O
foi;O
deduzido;O
extemporaneamente;O
,;O
eis;O
que;O
só;O
veio;O
a;O
ser;O
interposto;O
em;O
16/11/2009;O
(;O
fls;O
.;O
~02;O
);O
,;O
segunda;O
-;O
feira;O
,;O
data;O
em;O
que;O
já;O
se;O
consumara;O
o;O
trânsito;O
em;O
julgado;O
da;O
decisão;O
emanada;O
do;O
Presidente;O
do;O
Tribunal;O
de;O
origem;O
.;O
"
";O
"
";O
O;O
ilustre;O
Defensor;O
Público;O
,;O
que;O
atua;O
em;O
favor;O
do;O
ora;O
agravante;O
,;O
foi;O
pessoalmente;O
intimado;O
,;O
em;O
27/10/2009;O
,;O
terça;O
-;O
feira;O
(;O
fls;O
.;O
53v;O
.;O
);O
.;O
Desse;O
modo;O
,;O
o;O
termo;O
final;O
do;O
prazo;O
,;O
para;O
a;O
oportuna~~~interposição;O
do;O
recurso;O
de;O
agravo;O
,;O
recaiu;O
no;O
dia~06/11/2009;O
,;O
sexta;O
-;O
feira;O
.;O
"
";O
"
";O
Cabe;O
ressaltar;O
,;O
por;O
necessário;O
,;O
que;O
a;O
disciplina;O
normativa;O
pertinente;O
ao;O
agravo;O
de;O
instrumento;O
,;O
contra;O
decisão;O
denegatória;O
de;O
recurso;O
extraordinário;O
,;O
quando;O
interposto;O
em~~sede;O
processual;O
penal;O
,;O
como;O
no;O
caso;O
,;O
ainda;O
se;O
acha;O
consubstanciada;O
na;O
Lei;B_Ref. Legislativa
nº;I_Ref. Legislativa
8.038/90;I_Ref. Legislativa
(;I_Ref. Legislativa
arts;I_Ref. Legislativa
.;I_Ref. Legislativa
26;I_Ref. Legislativa
a;I_Ref. Legislativa
28;I_Ref. Legislativa
);I_Ref. Legislativa
,;I_Ref. Legislativa
eis;O
que;O
tal;O
diploma;O
legislativo;O
-;O
tratando;O
-;O
se;O
de;O
matéria;O
penal;O
-;O
não;O
foi;O
modificado;O
pela;O
Lei;B_Ref. Legislativa
nº;I_Ref. Legislativa
8.950/94;I_Ref. Legislativa
,;I_Ref. Legislativa
aplicável;O
,;O
unicamente;O
,;O
aos;O
procedimentos;O
de;O
natureza;O
civil;O
,;O
consoante;O
adverte;O
a;O
Súmula;B_Precedente
699;I_Precedente
do;I_Precedente
Supremo;I_Precedente
Tribunal;I_Precedente
Federal;I_Precedente
:;I_Precedente
"
";O
"
";O
“O;O
prazo;O
para;O
interposição;O
