Token;Tag
ADI;B_Precedente
 ;I_Precedente
3116Ementa;O
 ;O
e;O
 ;O
Acórdão;O
 ;O
(;O
2;O
);O
 ;O
&rinmw;O
 ;O
"cf}';";O
,;O
Jwna;O
/;O
 ;O
<ffixleral;O
 ;O
"
";O
"
";O
Coordenadoria;O
 ;O
de;O
 ;O
Análise;O
 ;O
de;O
 ;O
Jurisprudência;O
 ;O
DJe;O
 ;O
nº;O
 ;O
97;O
 ;O
Divulgação;O
 ;O
23/05/2011;O
 ;O
Publicação;O
 ;O
24/05/2011;O
 ;O
Ementário;O
 ;O
nº;O
 ;O
2528;O
 ;O
-;O
 ;O
1;O
 ;O
"
";O
"
";O
PLENÁRIO;O
 ;O
"
";O
"
";O
14/04/2011;O
 ;O
"
";O
"
";O
AçÃO;B_Precedente
 ;I_Precedente
DIRETA;I_Precedente
 ;I_Precedente
DE;I_Precedente
 ;I_Precedente
INCONSTITUCIONALIDADE;I_Precedente
 ;I_Precedente
3.116;I_Precedente
 ;I_Precedente
AMAPÁ;O
 ;O
:;O
 ;O
MIN;B_Pessoa
.;I_Pessoa
 ;I_Pessoa
CÁRMEN;I_Pessoa
 ;I_Pessoa
LúcIA;I_Pessoa
 ;I_Pessoa
:;O
PROCURADOR;O
-;O
GERAL;O
 ;O
DA;O
 ;O
REPÚBLICA;O
 ;O
:;O
GOVERNADOR;O
 ;O
DO;O
 ;O
ESTADO;O
 ;O
DO;O
 ;O
AMAPÁ;O
 ;O
:;O
ASSEMBLÉIA;O
 ;O
LEGISLATIVA;O
 ;O
DO;O
 ;O
ESTADO;O
 ;O
DO;O
 ;O
AMAPÁ;O
 ;O
"
";O
"
";O
RELATORA;O
 ;O
"
";O
"
";O
RÉQTE;O
.;O
(;O
s;O
);O
 ;O
"
";O
"
";O
REQDo;O
.;O
(;O
A;O
/;O
s;O
);O
 ;O
"
";O
"
";O
REQoo;O
.;O
(;O
A!s;O
);O
 ;O
"
";O
"
";O
EMENTA;O
:;O
 ;O
AÇÃO;O
 ;O
DIRETA;O
 ;O
DE;O
 ;O
INCONSTITUCIONALIDADE;O
.;O
 ;O
LEI;B_Ref. Legislativa
 ;I_Ref. Legislativa
AMAPAENSE;I_Ref. Legislativa
.;I_Ref. Legislativa
 ;I_Ref. Legislativa
N;I_Ref. Legislativa
.;I_Ref. Legislativa
 ;I_Ref. Legislativa
