Token;Tag
EMENTA;O
:;O
RECURSO;O
ORDINÁRIO;O
EM;O
HABEAS;O
CORPUS;O
.;O
CONSTITUCIONAL;O
.;O
PENAL;O
E;O
PROCESSUAL;O
PENAL;O
.;O
CORRUPÇÃO;O
PASSIVA;O
.;O
IMPOSSIBILIDADE;O
DE;O
REEXAME;O
DE;O
PROVA;O
EM;O
RECURSO;O
ORDINÁRO;O
EM;O
HABEAS;O
CORPUS;O
.;O
ARGUMENTOS;O
APRESENTADOS;O
NA;O
DEFESA;O
PRELIMINAR;O
DO;O
ART;O
.;O
4º;O
DA;O
LEI;O
N;O
.;O
8.038/90;O
.;O
PRESCINDIBILIDADE;O
DO;O
EXAME;O
DE;O
TODAS;O
AS;O
TESES;O
DEFENSIVAS;O
NO;O
RECEBIMENTO;O
DA;O
DENÚNCIA;O
.;O
INEXISTÊNCIA;O
DE;O
CONTRARIEDADE;O
AOS;O
ARTS;O
.;O
5º;O
,;O
INC;O
.;O
LV;O
,;O
E;O
93;O
,;O
INC;O
.;O
IX;O
,;O
DA;O
CONSTITUIÇÃO;O
DA;O
REPÚBLICA;O
.;O
NÃO;O
APRESENTAÇÃO;O
DA;O
DEFESA;O
PRÉVIA;O
PREVISTA;O
NO;O
ART;O
.;O
7º;O
DA;O
LEI;O
N;O
.;O
8.038/1990;O
.;O
ARGUMENTAÇÃO;O
A;O
SER;O
APRESENTADA;O
NESSE;O
MOMENTO;O
DEDUZIDAS;O
NA;O
DEFESA;O
CONSTANTE;O
DO;O
ART;O
.;O
4º;O
DA;O
LEI;O
N;O
.;O
8.038/1990;O
.;O
INEXISTÊNCIA;O
DE;O
PREJUÍZO;O
.;O
RECURSO;O
AO;O
QUAL;O
SE;O
NEGA;O
PROVIMENTO;O
.;O
"
";O
"
";O
1;O
.;O
Alegações;O
do;O
Recorrente;O
de;O
ter;O
sofrido;O
investigação;O
movida;O
por;O
vingança;O
e;O
por;O
“inimigos;O
institucionais”;O
parciais;O
,;O
de;O
ter;O
sido;O
plantada;O
prova;O
para;O
incriminá;O
-;O
lo;O
(;O
cópia;O
de;O
ofício;O
que;O
lhe;O
fora;O
destinado;O
);O
,;O
de;O
nulidade;O
das;O
interceptações;O
telefônicas;O
utilizadas;O
como;O
prova;O
emprestada;O
,;O
de;O
atipicidade;O
da;O
conduta;O
imputada;O
,;O
de;O
ausência;O
de;O
provas;O
para;O
condenação;O
e;O
de;O
contrariedade;O
ao;O
princípio;O
da;O
presunção;O
de;O
não;O
culpabilidade;O
e;O
à;O
Convenção;O
Americana;O
sobre;O
Direitos;O
Humanos;O
.;O
Impossibilidade;O
de;O
reexame;O
de;O
fatos;O
e;O
provas;O
em;O
recurso;O
ordinário;O
em;O
habeas;O
corpus;O
.;O
"
";O
"
";O
2;O
.;O
Alegação;O
de;O
contrariedade;O
aos;O
arts;B_Ref. Legislativa
.;I_Ref. Legislativa
5º;I_Ref. Legislativa
,;I_Ref. Legislativa
inc;I_Ref. Legislativa
.;I_Ref. Legislativa
LV;I_Ref. Legislativa
,;I_Ref. Legislativa
e;I_Ref. Legislativa
93;I_Ref. Legislativa
,;I_Ref. Legislativa
inc;I_Ref. Legislativa
.;I_Ref. Legislativa
IX;I_Ref. Legislativa
,;I_Ref. Legislativa
da;I_Ref. Legislativa
Constituição;I_Ref. Legislativa
da;I_Ref. Legislativa
República;I_Ref. Legislativa
,;I_Ref. Legislativa
por;O
ter;O
o;O
Tribunal;O
de;O
Justiça;O
do;O
Amazonas;O
alegadamente;O
deixado;O
de;O
analisar;O
argumentos;O
da;O
defesa;O
apresentados;O
na;O
defesa;O
preliminar;O
prevista;O
no;O
art;B_Ref. Legislativa
.;I_Ref. Legislativa
4º;I_Ref. Legislativa
da;I_Ref. Legislativa
Lei;I_Ref. Legislativa
n;I_Ref. Legislativa
.;I_Ref. Legislativa
8.038/1990;I_Ref. Legislativa
.;I_Ref. Legislativa
Acórdão;O
proferido;O
em;O
segunda;O
instância;O
originariamente;O
fundamentado;O
.;O
Juízo;O
de;O
recebimento;O
da;O
denúncia;O
.;O
Cognição;O
sumária;O
.;O
"
";O
"
";O
3;O
.;O
Não;O
apresentação;O
da;O
defesa;O
prévia;O
prevista;O
no;O
art;B_Ref. Legislativa
.;I_Ref. Legislativa
7º;I_Ref. Legislativa
da;I_Ref. Legislativa
Lei;I_Ref. Legislativa
n;I_Ref. Legislativa
.;I_Ref. Legislativa
8.038/90;I_Ref. Legislativa
.;I_Ref. Legislativa
Defesa;O
do;O
art;B_Ref. Legislativa
.;I_Ref. Legislativa
4º;I_Ref. Legislativa
da;I_Ref. Legislativa
Lei;I_Ref. Legislativa
