Token;Tag
114;O
 ;O
Coordenadoria;O
 ;O
de;O
 ;O
Análise;O
 ;O
de;O
 ;O
Jurisprudência;O
 ;O
"
";O
"
";O
DJe;O
 ;O
nº;O
 ;O
160;O
 ;O
Divulgação;O
 ;O
19/08/2011;O
 ;O
Publicação;O
 ;O
22/08/2011;O
 ;O
Ementário;O
 ;O
nº;O
 ;O
2570;O
 ;O
-;O
 ;O
01;O
 ;O
"
";O
"
";O
AO;O
 ;O
1420Ementa;O
 ;O
e;O
 ;O
Acórdão;O
 ;O
(;O
1;O
);O
 ;O
02/08/2011;O
 ;O
PRIMEIRA;O
 ;O
TURMA;O
 ;O
"
";O
"
";O
AçÃo;B_Precedente
 ;I_Precedente
ORIGINÁRIA;I_Precedente
 ;I_Precedente
1.420;I_Precedente
 ;I_Precedente
PARÁ;I_Precedente
 ;I_Precedente
:;O
 ;O
MIN;B_Pessoa
.;I_Pessoa
 ;I_Pessoa
CÁRMEN;I_Pessoa
 ;I_Pessoa
LúCIA;I_Pessoa
 ;I_Pessoa
:;O
ANTONIO;B_Pessoa
 ;I_Pessoa
0LDEMAR;I_Pessoa
 ;I_Pessoa
COELHO;I_Pessoa
 ;I_Pessoa
DOS;I_Pessoa
 ;I_Pessoa
SANTOS;I_Pessoa
 ;I_Pessoa
E;O
 ;O
0UTRO;O
(;O
A;O
/;O
S;O
);O
 ;O
:;O
DENISE;B_Pessoa
 ;I_Pessoa
DE;I_Pessoa
 ;I_Pessoa
FÁTIMA;I_Pessoa
 ;I_Pessoa
DE;I_Pessoa
 ;I_Pessoa
ALMEIDA;I_Pessoa
 ;I_Pessoa
E;I_Pessoa
 ;I_Pessoa
CUNHA;I_Pessoa
 ;I_Pessoa
E;O
 ;O
Oumo;O
(;O
A;O
/;O
s;O
);O
 ;O
:;O
UNIÃO;O
 ;O
:;O
 ;O
ADVOGADO;O
-;O
GERAL;O
 ;O
DA;O
 ;O
UNIÃO;O
 ;O
"
";O
"
";O
RELATORA;O
 ;O
AuTOR;O
(;O
A!s;O
);O
(;O
Es;O
);O
 ;O
"
";O
"
";O
Aov;O
.;O
(;O
A!s;O
);O
 ;O
"
";O
"
";O
Rw;O
(;O
O;O
(;O
s;O
);O
 ;O
ADv;O
.;O
(;O
A!s;O
);O
 ;O
"
";O
"
";O
EMENTA;O
:;O
 ;O
"
";O
"
";O
AÇÃO;O
 ;O
ORIGINÁRIA;O
.;O
 ;O
CONSTITUCIONAL;O
.;O
 ;O
MAGISTRATURA;O
.;O
 ;O
IMPOSSIBILIDADE;O
 ;O
DE;O
 ;O
ADMINISTRATIVO;O
.;O
 ;O
INCORPORAÇÃO;O
 ;O
PELOS;O
 ;O
MAGISTRADOS;O
 ;O
PERCEPÇÃO;O
 ;O
E;O
 ;O
TRABALHISTAS;O
 ;O
DO;O
 ;O
PERCENTUAL;O
 ;O
DE;O
 ;O
CORREÇÃO;O
 ;O
DA;O
 ;O
PARCELA;O
 ;O
AUTÔNOMA;O
 ;O
DE;O
 ;O
EQUIVALÊNCIA;O
 ;O
DEFERIDO;O
 ;O
AOS;O
 ;O
MINISTROS;O
 ;O
DO;O
 ;O
SUPREMO;O
 ;O
TRIBUNAL;O
 ;O
FEDERAL;O
 ;O
EM;O
 ;O
FEVEREIRO;O
 ;O
DE;O
 ;O
1995;O
.;O
 ;O
ADI;B_Precedente
 ;I_Precedente
1.899;I_Precedente
/;I_Precedente
DF;I_Precedente
.;I_Precedente
 ;O
NECESSIDADE;O
 ;O
DE;O
 ;O
LEI;O
 ;O
EM;O
 ;O
SENTIDO;O
 ;O
FORMAL;O
 ;O
PARA;O
 ;O
A;O
 ;O
MAJORAÇÃO;O
 ;O
DE;O
 ;O
VENCIMENTOS;O
 ;O
DE;O
 ;O
SERVIDORES;O
 ;O
PÚBLICOS;O
 ;O
E;O
 ;O
AGENTES;O
 ;O
POLÍTICOS;O
.;O
 ;O
ARTS;B_Ref. Legislativa
.;I_Ref. Legislativa
 ;I_Ref. Legislativa
37;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;I_Ref. Legislativa
INC;I_Ref. Legislativa
.;I_Ref. Legislativa
 ;I_Ref. Legislativa
X;I_Ref. Legislativa
 ;I_Ref. Legislativa
E;I_Ref. Legislativa
 ;I_Ref. Legislativa
XIII;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;I_Ref. Legislativa
E;I_Ref. Legislativa
 ;I_Ref. Legislativa
93;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;I_Ref. Legislativa
INC;I_Ref. Legislativa
.;I_Ref. Legislativa
 ;I_Ref. Legislativa
V;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;I_Ref. Legislativa
DA;I_Ref. Legislativa
 ;I_Ref. Legislativa
CONSTITUIÇÃO;I_Ref. Legislativa
 ;I_Ref. Legislativa
DA;I_Ref. Legislativa
 ;I_Ref. Legislativa
REPÚBLICA;I_Ref. Legislativa
.;I_Ref. Legislativa
 ;O
PRECEDENTES;O
.;O
 ;O
AÇÃO;O
 ;O
ORIGINÁRIA;O
 ;O
JULGADA;O
 ;O
IMPROCEDENTE;O
.;O
 ;O
"
";O
"
";O
Vistos;O
,;O
 ;O
relatados;O
 ;O
e;O
 ;O
discutidos;O
 ;O
estes;O
 ;O
autos;O
,;O
 ;O
acordam;O
 ;O
os;O
 ;O
Ministros;O
 ;O
do;O
 ;O
Supremo;O
 ;O
Tribunal;O
 ;O
Federal;O
,;O
 ;O
em;O
 ;O
Primeira;O
 ;O
Turma;O
,;O
 ;O
sob;O
 ;O
a;O
 ;O
Presidência;O
 ;O
da;O
 ;O
Ministra;B_Pessoa
 ;I_Pessoa
Cármen;I_Pessoa
 ;I_Pessoa
Lúcia;I_Pessoa
,;I_Pessoa
 ;O
na;O
 ;O
conformidade;O
 ;O
da;O
 ;O
ata;O
 ;O
de;O
 ;O
julgamento;O
 ;O
e;O
 ;O
das;O
 ;O
notas;O
 ;O
taquigráficas;O
,;O
 ;O
à;O
 ;O
unanimidade;O
,;O
 ;O
em;O
 ;O
julgar;O
 ;O
improcedente;O
 ;O
a;O
 ;O
ação;O
 ;O
originária;O
,;O
 ;O
nos;O
 ;O
termos;O
 ;O
do;O
 ;O
voto;O
 ;O
da;O
 ;O
Relatora;O
.;O
 ;O
"
";O
"
";O
Brasília;O
,;O
 ;O
2;O
 ;O
de;O
 ;O
agosto;O
 ;O
de;O
 ;O
2011;O
.;O
 ;O
"
";O
"
";O
Ministra;B_Pessoa
 ;I_Pessoa
CÁRMEN;I_Pessoa
 ;I_Pessoa
LÚCIA;I_Pessoa
-;I_Pessoa
 ;O
Relatora;O
 ;O
"
";O
"
";O
Oocumei;O
:;O
ito;O
 ;O
assinado;O
 ;O
digitalmente;O
 ;O
conforme;O
 ;O
MP;B_Ref. Legislativa
 ;I_Ref. Legislativa
nº;I_Ref. Legislativa
 ;I_Ref. Legislativa
2.200-2/2001;I_Ref. Legislativa
 ;I_Ref. Legislativa
de;I_Ref. Legislativa
 ;I_Ref. Legislativa
24/08/2001;I_Ref. Legislativa
.;I_Ref. Legislativa
 ;O
que;O
 ;O
institui;O
 ;O
a;O
 ;O
lnfraestr;O
.;O
utura;O
 ;O
de;O
 ;O
Chaves;O
 ;O
Públicas;O
 ;O
Brasileira;O
 ;O
-;O
 ;O
!CP;O
-;O
Brasil;O
.;O
 ;O
O;O
 ;O
documento;O
 ;O
pode;O
 ;O
ser;O
 ;O
acessado;O
 ;O
no;O
 ;O
endereço;O
 ;O
eletrônico;O
 ;O
http;O
:;O
/;O
/;O
www;O
.;O
stf;O
.;O
jus;O
.;O
br;O
/;O
portal;O
/;O
autenticacao;O
/;O
 ;O
sob;O
 ;O
o;O
 ;O
número;O
 ;O
1382263;O
.;O
 ;O
"
";O
"
";O
PRIMEIRA;O
 ;O
TURMA;O
 ;O
02/08/2011;O
 ;O
"
";O
"
";O
AÇÃO;B_Precedente
 ;I_Precedente
