Token;Tag
REGIÃO;O
 ;O
"
";O
"
";O
OUTRO;O
(;O
A;O
/;O
S;O
);O
 ;O
"
";O
"
";O
DECISÃO;O
 ;O
"
";O
"
";O
REMUNERAÇÃO;O
 ;O
–;O
 ;O
SALÁRIO;O
 ;O
MÍNIMO;O
 ;O
–;O
 ;O
VERBETE;B_Precedente
 ;I_Precedente
VINCULANTE;I_Precedente
 ;I_Precedente
Nº;I_Precedente
 ;I_Precedente
4;I_Precedente
 ;I_Precedente
DA;I_Precedente
 ;I_Precedente
SÚMULA;I_Precedente
 ;I_Precedente
DO;I_Precedente
 ;I_Precedente
SUPREMO;I_Precedente
 ;I_Precedente
–;O
 ;O
DESRESPEITO;O
 ;O
–;O
 ;O
RECLAMAÇÃO;O
 ;O
–;O
 ;O
PROCEDÊNCIA;O
 ;O
DO;O
 ;O
PEDIDO;O
.;O
 ;O
"
";O
"
";O
1;O
.;O
 ;O
O;O
 ;O
assessor;O
 ;O
Dr;O
.;O
 ;O
Vinicius;O
 ;O
de;O
 ;O
Andrade;O
 ;O
Prado;O
 ;O
assim;O
 ;O
revelou;O
 ;O
as;O
 ;O
balizas;O
 ;O
do;O
 ;O
caso;O
:;O
 ;O
"
";O
"
";O
Em;O
 ;O
22;O
 ;O
de;O
 ;O
dezembro;O
 ;O
de;O
 ;O
2012;O
,;O
 ;O
ao;O
 ;O
implementar;O
 ;O
a;O
 ;O
medida;O
 ;O
acauteladora;O
,;O
 ;O
Vossa;O
 ;O
Excelência;O
 ;O
consignou;O
:;O
 ;O
"
";O
"
";O
REMUNERAÇÃO;O
 ;O
–;O
 ;O
SALÁRIO;O
 ;O
MÍNIMO;O
 ;O
–;O
 ;O
VERBETE;B_Precedente
 ;I_Precedente
VINCULANTE;I_Precedente
 ;I_Precedente
Nº;I_Precedente
 ;I_Precedente
4;I_Precedente
 ;I_Precedente
–;O
 ;O
RELEVÂNCIA;O
 ;O
DEMONSTRADA;O
 ;O
–;O
 ;O
LIMINAR;O
 ;O
DEFERIDA;O
.;O
 ;O
"
";O
"
";O
1;O
.;O
 ;O
O;O
 ;O
Gabinete;O
 ;O
prestou;O
 ;O
as;O
 ;O
seguintes;O
 ;O
informações;O
:;O
 ;O
"
";O
"
";O
A;O
 ;O
Companhia;O
 ;O
Paulista;O
 ;O
de;O
 ;O
Obras;O
 ;O
e;O
 ;O
Serviços;O
 ;O
–;O
 ;O
CPOS;O
,;O
 ;O
sociedade;O
 ;O
