Token;Tag
LTDA;O
"
";O
"
";O
DECISÃO;O
:;O
"
";O
"
";O
Vistos;O
.;O
"
";O
"
";O
Cuida;O
-;O
se;O
de;O
reclamação;O
constitucional;O
eletrônica;O
,;O
com;O
pedido;O
de;O
liminar;O
,;O
ajuizada;O
pelo;O
ESTADO;O
DE;O
MINAS;O
GERAIS;O
em;O
face;O
do;O
TRIBUNAL;O
REGIONAL;O
DO;O
TRABALHO;O
DA;O
3ª;O
REGIÃO;O
,;O
nos;O
autos;O
da;O
reclamação;O
trabalhista;O
nº;O
00573-2010-050-03-00-3;O
,;O
cuja;O
decisão;O
teria;O
afrontado;O
a;O
autoridade;O
do;O
Supremo;O
Tribunal;O
Federal;O
e;O
a;O
eficácia;O
da;O
decisão;O
proferida;O
na;O
ADC;B_Precedente
nº;I_Precedente
16;I_Precedente
/;I_Precedente
DF;I_Precedente
,;I_Precedente
bem;O
assim;O
negado;O
aplicação;O
à;O
Súmula;O
Vinculante;O
nº;O
10;O
.;O
"
";O
"
";O
Na;O
peça;O
vestibular;O
,;O
o;O
reclamante;O
sustenta;O
:;O
a;O
);O
“A;O
r;O
.;O
juíza;O
do;O
trabalho;O
de;O
primeira;O
instância;O
entendeu;O
por;O
bem;O
deferir;O
a;O
pretensão;O
do;O
autora;O
,;O
condenando;O
o;O
Estado;O
de;O
Minas;O
Gerais;O
subsidiariamente;O
ao;O
pagamento;O
dos;O
créditos;O
trabalhistas;O
pleiteado;O
.;O
Assim;O
o;O
fez;O
com;O
base;O
na;O
Súmula;O
331;O
do;O
TST;O
.;O
"”;";O
b;O
);O
“;O
(;O
…;O
);O
o;O
excelentíssimo;O
desembargador;O
do;O
Tribunal;O
Regional;O
da;O
Terceira;O
Região;O
(;O
.;O
.;O
.;O
);O
,;O
resolveu;O
manter;O
a;O
decisão;O
de;O
primeira;O
instância;O
,;O
no;O
que;O
tange;O
a;O
responsabilização;O
subsidiária;O
do;O
ente;O
público;O
.;O
Ressaltou;O
legalidade;O
da;O
referida;O
Súmula;B_Precedente
331;I_Precedente
do;I_Precedente
TST;I_Precedente
,;I_Precedente
esclarecendo;O
que;O
o;O
artigo;O
71;O
da;O
Lei;O
8.666/93;O
não;O
exclui;O
referida;O
responsabilização;O
.;O
"”;";O
c;O
);O
o;O
§;B_Ref. Legislativa
1º;I_Ref. Legislativa
do;I_Ref. Legislativa
art;I_Ref. Legislativa
.;I_Ref. Legislativa
71;I_Ref. Legislativa
da;I_Ref. Legislativa
Lei;I_Ref. Legislativa
nº;I_Ref. Legislativa
8.666/93;I_Ref. Legislativa
foi;O
objeto;O
de;O
análise;O
pelo;O
STF;O
em;O
sede;O
de;O
ação;O
do;O
controle;O
concentrado;O
de;O
constitucionalidade;O
,;O
tendo;O
sido;O
declarado;O
constitucional;O
na;O
ADC;O
nº;O
16;O
/;O
"DF;";O
d;O
);O
“o;O
Regional;O
não;O
observou;O
o;O
mencionado;O
decisium;O
ao;O
julgar;O
a;O
reclamação;O
trabalhista;O
impugnada;O
,;O
pois;O
apenas;O
deduziu;O
/;O
inferiu;O
a;O
existência;O
de;O
culpa;O
in;O
eligendo;O
e;O
in;O
vigilando;O
por;O
parte;O
do;O
ente;O
estatal;O
ao;O
singelo;O
fundamento;O
desta;O
não;O
ter;O
comprovado;O
a;O
fiscalização;O
do;O
cumprimento;O
dos;O
direitos;O
trabalhistas;O
por;O
parte;O
do;O
contratado;O
(;O
.;O
.;O
.;O
);O
”;O
.;O
"
";O
"
";O
Requer;O
a;O
concessão;O
de;O
medida;O
liminar;O
para;O
“determinar;O
a;O
suspensão;O
imediata;O
da;O
decisão;O
proferida;O
pela;O
Quinta;O
Turma;O
do;O
Tribunal;O
Regional;O
do;O
Trabalho;O
da;O
Terceira;O
Região;O
,;O
nos;O
autos;O
da;O
reclamação;O
trabalhista;O
nº;O
00573-2010-050-03-00-3”;O
.;O
No;O
mérito;O
,;O
requer;O
seja;O
julgada;O
procedente;O
a;O
presente;O
reclamação;O
,;O
declarando;O
-;O
se;O
a;O
nulidade;O
do;O
acórdão;O
reclamado;O
.;O
"
";O
"
";O
É;O
o;O
relatório;O
.;O
"
";O
"
";O
O;O
reclamante;O
sustenta;O
a;O
contrariedade;O
à;O
eficácia;O
da;O
Súmula;O
"
";O
"
";O
Vinculante;O
nº;O
10;O
,;O
assim;O
redigida;O
:;O
"
";O
"
";O
“Viola;O
a;O
cláusula;O
de;O
reserva;O
de;O
plenário;O
(;O
CF;O
,;O
artigo;O
97;O
);O
a;O
decisão;O
de;O
órgão;O
fracionário;O
de;O
tribunal;O
que;O
,;O
embora;O
não;O
declare;O
expressamente;O
a;O
inconstitucionalidade;O
de;O
lei;O
ou;O
ato;O
normativo;O
do;O
poder;O
público;O
,;O
afasta;O
sua;O
incidência;O
,;O
no;O
todo;O
ou;O
em;O
parte;O
.;O
”;O
"
";O
"
";O
Aponta;O
também;O
como;O
paradigma;O
de;O
confronto;O
na;O
presente;O
reclamação;O
a;O
decisão;O
proferida;O
no;O
julgamento;O
da;O
ADC;O
nº;O
16;O
/;O
DF;O
,;O
cuja;O
ementada;O
restou;O
assim;O
redigida;O
:;O
"
";O
"
";O
“RESPONSABILIDADE;O
CONTRATUAL;O
.;O
Subsidiária;O
.;O
"
";O
"
";O
Contrato;O
com;O
a;O
administração;O
pública;O
.;O
Inadimplência;O
negocial;O
do;O
outro;O
contraente;O
.;O
Transferência;O
consequente;O
e;O
automática;O
dos;O
seus;O
encargos;O
trabalhistas;O
,;O
fiscais;O
e;O
comerciais;O
,;O
resultantes;O
da;O
execução;O
do;O
contrato;O
,;O
à;O
administração;O
.;O
Impossibilidade;O
jurídica;O
.;O
Consequência;O
proibida;O
pelo;O
art;O
.;O
,;O
71;O
,;O
§;O
1º;O
,;O
da;O
Lei;O
federal;O
nº;O
8.666/93;O
.;O
Constitucionalidade;O
reconhecida;O
dessa;O
norma;O
.;O
Ação;O
direta;O
de;O
constitucionalidade;O
julgada;O
,;O
nesse;O
sentido;O
,;O
procedente;O
.;O
Voto;O
vencido;O
.;O
É;O
constitucional;O
a;O
norma;O
inscrita;O
no;O
art;O
.;O
71;O
,;O
§;O
1º;O
,;O
da;O
Lei;O
federal;O
nº;O
8.666;O
,;O
de;O
26;O
de;O
junho;O
de;O
1993;O
,;O
com;O
a;O
redação;O
dada;O
pela;O
Lei;O
nº;O
9.032;O
,;O
de;O
1995”;O
(;O
ADC;O
nº;O
16;O
/;O
DF;O
,;O
Relator;O
o;O
Ministro;O
Cezar;O
Peluso;O
,;O
Tribunal;O
Pleno;O
,;O
DJE;O
de;O
9/9/2011;O
);O
.;O
"
";O
"
";O
A;O
decisão;O
reclamada;O
foi;O
proferida;O
pela;O
5ª;O
Turma;O
do;O
Tribunal;O
Regional;O
do;O
Trabalho;O
da;O
3ª;O
Região;O
no;O
sentido;O
do;O
reconhecimento;O
da;O
responsabilidade;O
subsidiária;O
do;O
ente;O
público;O
,;O
pelos;O
seguintes;O
fundamentos;O
:;O
"
";O
"
";O
“;O
(;O
.;O
.;O
.;O
);O
Destarte;O
,;O
o;O
recorrente;O
detinha;O
,;O
ao;O
longo;O
de;O
seu;O
contrato;O
com;O
a;O
1ª;O
reclamada;O
,;O
mecanismos;O
para;O
se;O
proteger;O
de;O
uma;O
eventual;O
condenação;O
trabalhista;O
,;O
como;O
,;O
por;O
exemplo;O
,;O
exigir;O
as;O
prestações;O
de;O
conta;O
mensalmente;O
,;O
antes;O
de;O
pagar;O
as;O
faturas;O
e;O
reter;O
a;O
verba;O
,;O
caso;O
não;O
comprovado;O
o;O
cumprimento;O
das;O
obrigações;O
.;O
Observa;O
-;O
se;O
que;O
o;O
tomador;O
estava;O
ciente;O
de;O
que;O
os;O
contratos;O
de;O
trabalho;O
com;O
os;O
empregados;O
da;O
Higiterc;O
estavam;O
por;O
terminar;O
,;O
o;O
que;O
inclui;O
o;O
da;O
reclamante;O
,;O
já;O
em;O
11.2.10;O
,;O
segundo;O
se;O
depreende;O
do;O
documento;O
de;O
fl;O
.;O
15;O
.;O
Mesmo;O
assim;O
,;O
não;O
reteve;O
o;O
pagamento;O
até;O
verificar;O
o;O
acerto;O
das;O
respectivas;O
quitações;O
.;O
Nem;O
se;O
diga;O
que;O
ao;O
saber;O
de;O
procedimentos;O
inadequados;O
da;O
prestadora;O
rompeu;O
o;O
contrato;O
,;O
como;O
evidenciado;O
no;O
documento;O
colacionado;O
à;O
fl;O
.;O
13;O
,;O
datado;O
de;O
abril;O
de;O
2010;O
.;O
Conjugando;O
os;O
documentos;O
de;O
fl;O
.;O
13;O
e;O
15;O
(;O
emitido;O
em;O
11.2.10;O
);O
,;O
conclui;O
-;O
se;O
que;O
já;O
havia;O
ciência;O
dos;O
problemas;O
ao;O
tempo;O
do;O
fim;O
do;O
contrato;O
da;O
reclamante;O
,;O
que;O
culminaram;O
na;O
ruptura;O
do;O
ajuste;O
de;O
prestação;O
de;O
serviços;O
,;O
sem;O
que;O
fossem;O
efetivadas;O
as;O
medidas;O
acautelatórias;O
contra;O
eventual;O
condenação;O
.;O
O;O
Estado;O
,;O
ao;O
contratar;O
o;O
serviço;O
,;O
tem;O
obrigação;O
de;O
acompanhar;O
e;O
fiscalizar;O
a;O
sua;O
execução;O
,;O
a;O
teor;O
dos;O
arts;O
.;O
58;O
,;O
III;O
,;O
e;O
67;O
da;O
Lei;O
8.666/93;O
,;O
podendo;O
,;O
inclusive;O
,;O
suspender;O
o;O
pagamento;O
de;O
parcela;O
ao;O
contratado;O
inadimplente;O
,;O
conforme;O
§;O
3º;O
do;O
art;O
.;O
116;O
,;O
sob;O
pena;O
de;O
arcar;O
com;O
as;O
conseqüências;O
patrimoniais;O
decorrentes;O
.;O
Tal;O
responsabilidade;O
é;O
fixada;O
para;O
que;O
se;O
amplie;O
a;O
base;O
econômica;O
