Token;Tag
LTDA;O
 ;O
"
";O
"
";O
DECISÃO;O
:;O
 ;O
"
";O
"
";O
Vistos;O
.;O
 ;O
"
";O
"
";O
Cuida;O
-;O
se;O
 ;O
de;O
 ;O
reclamação;O
 ;O
constitucional;O
 ;O
eletrônica;O
,;O
 ;O
com;O
 ;O
pedido;O
 ;O
de;O
 ;O
liminar;O
,;O
 ;O
ajuizada;O
 ;O
pelo;O
 ;O
ESTADO;O
 ;O
DE;O
 ;O
MINAS;O
 ;O
GERAIS;O
 ;O
em;O
 ;O
face;O
 ;O
do;O
 ;O
TRIBUNAL;O
 ;O
REGIONAL;O
 ;O
DO;O
 ;O
TRABALHO;O
 ;O
DA;O
 ;O
3ª;O
 ;O
REGIÃO;O
,;O
 ;O
nos;O
 ;O
autos;O
 ;O
da;O
 ;O
reclamação;O
 ;O
trabalhista;O
 ;O
nº;O
 ;O
00573-2010-050-03-00-3;O
,;O
 ;O
cuja;O
 ;O
decisão;O
 ;O
teria;O
 ;O
afrontado;O
 ;O
a;O
 ;O
autoridade;O
 ;O
do;O
 ;O
Supremo;O
 ;O
Tribunal;O
 ;O
Federal;O
 ;O
e;O
 ;O
a;O
 ;O
eficácia;O
 ;O
da;O
 ;O
decisão;O
 ;O
proferida;O
 ;O
na;O
 ;O
ADC;B_Precedente
 ;I_Precedente
nº;I_Precedente
 ;I_Precedente
16;I_Precedente
/;I_Precedente
DF;I_Precedente
,;I_Precedente
 ;O
bem;O
 ;O
assim;O
 ;O
negado;O
 ;O
aplicação;O
 ;O
à;O
 ;O
Súmula;O
 ;O
Vinculante;O
 ;O
nº;O
 ;O
10;O
.;O
 ;O
"
";O
"
";O
Na;O
 ;O
peça;O
 ;O
vestibular;O
,;O
 ;O
o;O
 ;O
reclamante;O
 ;O
sustenta;O
:;O
 ;O
a;O
);O
 ;O
“A;O
 ;O
r;O
.;O
 ;O
juíza;O
 ;O
do;O
 ;O
trabalho;O
 ;O
de;O
 ;O
primeira;O
 ;O
instância;O
 ;O
entendeu;O
 ;O
por;O
 ;O
bem;O
 ;O
deferir;O
 ;O
a;O
 ;O
pretensão;O
 ;O
do;O
 ;O
autora;O
,;O
 ;O
condenando;O
 ;O
o;O
 ;O
Estado;O
 ;O
de;O
 ;O
Minas;O
 ;O
Gerais;O
 ;O
subsidiariamente;O
 ;O
ao;O
 ;O
pagamento;O
 ;O
dos;O
 ;O
créditos;O
 ;O
trabalhistas;O
 ;O
pleiteado;O
.;O
 ;O
Assim;O
 ;O
o;O
 ;O
fez;O
 ;O
com;O
 ;O
base;O
 ;O
na;O
 ;O
Súmula;O
 ;O
331;O
 ;O
do;O
 ;O
TST;O
.;O
"”;";O
 ;O
b;O
);O
 ;O
“;O
 ;O
(;O
…;O
);O
 ;O
o;O
 ;O
excelentíssimo;O
 ;O
desembargador;O
 ;O
do;O
 ;O
Tribunal;O
 ;O
Regional;O
 ;O
da;O
 ;O
Terceira;O
 ;O
Região;O
 ;O
(;O
.;O
.;O
.;O
);O
,;O
 ;O
resolveu;O
 ;O
manter;O
 ;O
a;O
 ;O
decisão;O
 ;O
de;O
 ;O
primeira;O
 ;O
instância;O
,;O
 ;O
no;O
 ;O
que;O
 ;O
tange;O
 ;O
a;O
 ;O
responsabilização;O
 ;O
subsidiária;O
 ;O
do;O
 ;O
ente;O
 ;O
público;O
.;O
 ;O
Ressaltou;O
 ;O
legalidade;O
 ;O
da;O
 ;O
referida;O
 ;O
Súmula;B_Precedente
 ;I_Precedente
331;I_Precedente
 ;I_Precedente
do;I_Precedente
 ;I_Precedente
TST;I_Precedente
,;I_Precedente
 ;O
esclarecendo;O
 ;O
que;O
 ;O
o;O
 ;O
artigo;O
 ;O
71;O
 ;O
da;O
 ;O
Lei;O
 ;O
8.666/93;O
 ;O
não;O
 ;O
exclui;O
 ;O
referida;O
 ;O
responsabilização;O
.;O
"”;";O
 ;O
c;O
);O
 ;O
o;O
 ;O
§;B_Ref. Legislativa
 ;I_Ref. Legislativa
1º;I_Ref. Legislativa
 ;I_Ref. Legislativa
do;I_Ref. Legislativa
 ;I_Ref. Legislativa
art;I_Ref. Legislativa
.;I_Ref. Legislativa
 ;I_Ref. Legislativa
71;I_Ref. Legislativa
 ;I_Ref. Legislativa
da;I_Ref. Legislativa
 ;I_Ref. Legislativa
Lei;I_Ref. Legislativa
 ;I_Ref. Legislativa
nº;I_Ref. Legislativa
 ;I_Ref. Legislativa
8.666/93;I_Ref. Legislativa
 ;I_Ref. Legislativa
foi;O
 ;O
objeto;O
 ;O
de;O
 ;O
análise;O
 ;O
pelo;O
 ;O
STF;O
 ;O
em;O
 ;O
sede;O
 ;O
de;O
 ;O
ação;O
 ;O
do;O
 ;O
controle;O
 ;O
concentrado;O
 ;O
de;O
 ;O
constitucionalidade;O
,;O
 ;O
tendo;O
 ;O
sido;O
 ;O
declarado;O
 ;O
constitucional;O
 ;O
na;O
 ;O
ADC;O
 ;O
nº;O
 ;O
16;O
/;O
"DF;";O
 ;O
d;O
);O
 ;O
“o;O
 ;O
Regional;O
 ;O
não;O
 ;O
observou;O
 ;O
o;O
 ;O
mencionado;O
 ;O
decisium;O
 ;O
ao;O
 ;O
julgar;O
 ;O
a;O
 ;O
reclamação;O
 ;O
trabalhista;O
 ;O
impugnada;O
,;O
 ;O
pois;O
 ;O
apenas;O
 ;O
deduziu;O
/;O
inferiu;O
 ;O
a;O
 ;O
existência;O
 ;O
de;O
 ;O
culpa;O
 ;O
in;O
 ;O
eligendo;O
 ;O
e;O
 ;O
in;O
 ;O
vigilando;O
 ;O
por;O
 ;O
parte;O
 ;O
do;O
 ;O
ente;O
 ;O
estatal;O
 ;O
ao;O
 ;O
singelo;O
 ;O
fundamento;O
 ;O
desta;O
 ;O
não;O
 ;O
ter;O
 ;O
comprovado;O
 ;O
a;O
 ;O
fiscalização;O
 ;O
do;O
 ;O
cumprimento;O
 ;O
dos;O
 ;O
direitos;O
 ;O
trabalhistas;O
 ;O
por;O
 ;O
parte;O
 ;O
do;O
 ;O
contratado;O
 ;O
(;O
.;O
.;O
.;O
);O
”;O
.;O
 ;O
"
";O
"
";O
Requer;O
 ;O
a;O
 ;O
concessão;O
 ;O
de;O
 ;O
medida;O
 ;O
liminar;O
 ;O
para;O
 ;O
“determinar;O
 ;O
a;O
 ;O
suspensão;O
 ;O
imediata;O
 ;O
da;O
 ;O
decisão;O
 ;O
proferida;O
 ;O
pela;O
 ;O
Quinta;O
 ;O
Turma;O
 ;O
do;O
 ;O
Tribunal;O
 ;O
Regional;O
 ;O
do;O
 ;O
Trabalho;O
 ;O
da;O
 ;O
Terceira;O
 ;O
Região;O
,;O
 ;O
nos;O
 ;O
autos;O
 ;O
da;O
 ;O
reclamação;O
 ;O
trabalhista;O
 ;O
nº;O
 ;O
00573-2010-050-03-00-3”;O
.;O
 ;O
No;O
 ;O
mérito;O
,;O
 ;O
requer;O
 ;O
seja;O
 ;O
julgada;O
 ;O
procedente;O
 ;O
a;O
 ;O
presente;O
 ;O
reclamação;O
,;O
 ;O
declarando;O
-;O
se;O
 ;O
a;O
 ;O
nulidade;O
 ;O
do;O
 ;O
acórdão;O
 ;O
reclamado;O
.;O
 ;O
"
";O
"
";O
É;O
 ;O
o;O
 ;O
relatório;O
.;O
 ;O
"
";O
"
";O
O;O
 ;O
reclamante;O
 ;O
sustenta;O
 ;O
a;O
 ;O
contrariedade;O
 ;O
à;O
 ;O
eficácia;O
 ;O
da;O
 ;O
Súmula;O
 ;O
"
";O
"
";O
Vinculante;O
 ;O
nº;O
 ;O
10;O
,;O
 ;O
assim;O
 ;O
redigida;O
:;O
 ;O
"
";O
"
";O
“Viola;O
 ;O
a;O
 ;O
cláusula;O
 ;O
de;O
 ;O
reserva;O
 ;O
de;O
 ;O
plenário;O
 ;O
(;O
CF;O
,;O
 ;O
artigo;O
 ;O
97;O
);O
 ;O
a;O
 ;O
decisão;O
 ;O
de;O
 ;O
órgão;O
 ;O
fracionário;O
 ;O
de;O
 ;O
tribunal;O
 ;O
que;O
,;O
 ;O
embora;O
 ;O
não;O
 ;O
declare;O
 ;O
expressamente;O
 ;O
a;O
 ;O
inconstitucionalidade;O
 ;O
de;O
 ;O
lei;O
 ;O
ou;O
 ;O
ato;O
 ;O
normativo;O
 ;O
do;O
 ;O
poder;O
 ;O
público;O
,;O
 ;O
afasta;O
 ;O
sua;O
 ;O
incidência;O
,;O
 ;O
no;O
 ;O
todo;O
 ;O
ou;O
 ;O
em;O
 ;O
parte;O
.;O
”;O
 ;O
"
";O
"
";O
Aponta;O
 ;O
também;O
 ;O
como;O
 ;O
paradigma;O
 ;O
de;O
 ;O
confronto;O
 ;O
na;O
 ;O
presente;O
 ;O
reclamação;O
 ;O
a;O
 ;O
decisão;O
 ;O
proferida;O
 ;O
no;O
 ;O
julgamento;O
 ;O
da;O
 ;O
ADC;O
 ;O
nº;O
 ;O
16;O
/;O
DF;O
,;O
 ;O
cuja;O
 ;O
ementada;O
 ;O
restou;O
 ;O
assim;O
 ;O
redigida;O
:;O
 ;O
"
";O
"
";O
“RESPONSABILIDADE;O
 ;O
CONTRATUAL;O
.;O
 ;O
Subsidiária;O
.;O
 ;O
"
";O
"
";O
Contrato;O
 ;O
com;O
 ;O
a;O
 ;O
administração;O
 ;O
pública;O
.;O
 ;O
Inadimplência;O
 ;O
negocial;O
 ;O
do;O
 ;O
outro;O
 ;O
contraente;O
.;O
 ;O
Transferência;O
 ;O
consequente;O
 ;O
e;O
 ;O
automática;O
 ;O
dos;O
 ;O
seus;O
 ;O
encargos;O
 ;O
trabalhistas;O
,;O
 ;O
fiscais;O
 ;O
e;O
 ;O
comerciais;O
,;O
 ;O
resultantes;O
 ;O
da;O
 ;O
execução;O
 ;O
do;O
 ;O
contrato;O
,;O
 ;O
à;O
 ;O
administração;O
.;O
 ;O
