,181300904,181300030,181300041,181300029,181300060,181300028,181300020,181300033,181300059,181300026,161704902,181300053,181300014,181300036,171300018,191300901,vinicius,181300052,181300034,181300037,181300072,pedro,181300022,191300709,181300501,igor,182300901,172300501,181300025,181300023,181300001,mariana,181300038,181300039,181300055,guilherme,181300062,181300040,181300024,181300003,181300006,171300011,181300005,182300904,171300044,181300071,171300045,181300004,171300023,181300018,pillar,181300068,182300301
181300904,1.0,,,,,,,,,,,,0.9964912280701754,0.9072052401746725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181300030,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8690292758089369,,,,,,,,,
181300041,,,1.0,,,,,,,,0.9338747099767981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9752704791344667,
181300029,,,,1.0,,,,,,,,,,,0.8103186646433991,,,,,,,,,,,,,,,,,,,,,,,0.9077720207253887,,,,,,,,,,,,,,,
181300060,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.780952380952381,,,,,,,,,,,,,,,,,,,0.8255208333333334,,,
181300028,,,,,,1.0,,,,,,,,,,,,,,,,0.9393530997304582,,,,0.9537444933920705,,,,,,0.9395973154362416,,,,0.8694029850746269,,,,,,,,,0.9287211740041929,,,,,,0.9408740359897172,,
181300020,,,,,,,1.0,,,,0.9374449339207048,,,0.8344469190794358,,,0.9542168674698795,,,,,0.9164677804295943,,,,,,,,,,,,,,0.9866098600121729,,,,,,,,,,,,,,,,,
181300033,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9649122807017544,,,,,,,,,,,,0.9352941176470588
181300059,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.9435215946843853,,,,,,0.9693486590038314,,,,,,,,,,,,,,,,,,
181300026,,,,,,,,,,1.0,,,,,,,,0.9590340664079344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9872173058013766,,,,
161704902,,,0.9338747099767981,,,,0.9374449339207048,,,,1.0,,,,,,0.8681318681318682,,,,,0.8850267379679144,,,,,,,,,,,,,,0.9666238767650834,,,,,,,,,,,,,,,,,
181300053,,,,,,,,,,,,1.0,,,,0.9232876712328767,0.8852459016393442,,,,,,,,,,,,,,,0.7057890563045203,,0.7786259541984732,,,,,,,,,,,,,,,,,0.6712062256809338,,
181300014,0.9964912280701754,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9966216216216216,,,,,,,,,,,
181300036,0.9072052401746725,,,,,,0.8344469190794358,,,,,,,1.0,,,0.7395833333333334,,,,,0.671304347826087,,,,,,,,,,,,,,0.9222689075630253,,,,,,,,,,,,,,,,,
171300018,,,,0.8103186646433991,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.9639769452449568,,,,,,,,,,,,,,,,,,
191300901,,,,,,,,,,,,0.9232876712328767,,,,1.0,0.7655172413793103,,,,,,,,,,,,,,,0.9010238907849829,,,,,,,,,,,,,0.8521256931608133,,,,,,0.43853820598006643,,
vinicius,,,,,,,0.9542168674698795,,,,0.8681318681318682,0.8852459016393442,,0.7395833333333334,,0.7655172413793103,1.0,,,,,0.9141630901287554,,,,,,,,,,,,0.7296137339055794,,,,,,,,,,,,,,,,,0.6086142322097379,,
181300052,,,,,,,,,,0.9590340664079344,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.9779319041614124,,,,,,,,,,
181300034,,,,,,,,,,,,,,,,,,,1.0,0.8847402597402597,,,,,,,,,,,,,,,,,,,,,,,,,,0.8310055865921788,,,,,,,
