Token;Tag
17/02/2016;O
 ;O
PLENÁRIO;O
 ;O
"
";O
"
";O
HABEAS;B_Precedente
 ;I_Precedente
CORPUS;I_Precedente
 ;I_Precedente
126.292;I_Precedente
 ;I_Precedente
SÃO;I_Precedente
 ;I_Precedente
PAULO;I_Precedente
 ;I_Precedente
"
";I_Precedente
"
";O
RELATOR;O
 ;O
:;O
 ;O
MIN;B_Pessoa
.;I_Pessoa
 ;I_Pessoa
TEORI;I_Pessoa
 ;I_Pessoa
ZAVASCKIPACTE;O
.;O
(;O
S;O
);O
 ;O
:;O
MARCIO;B_Pessoa
 ;I_Pessoa
RODRIGUES;I_Pessoa
 ;I_Pessoa
DANTAS;I_Pessoa
 ;I_Pessoa
IMPTE;O
.;O
(;O
S;O
);O
 ;O
:;O
MARIA;B_Pessoa
 ;I_Pessoa
CLAUDIA;I_Pessoa
 ;I_Pessoa
DE;I_Pessoa
 ;I_Pessoa
SEIXAS;I_Pessoa
 ;I_Pessoa
COATOR;O
(;O
A;O
/;O
S;O
);O
(;O
ES;O
);O
 ;O
:;O
RELATOR;O
 ;O
DO;O
 ;O
HC;B_Precedente
 ;I_Precedente
Nº;I_Precedente
 ;I_Precedente
313.021;I_Precedente
 ;I_Precedente
DO;O
 ;O
SUPERIOR;O
 ;O
"
";O
"
";O
TRIBUNAL;O
 ;O
DE;O
 ;O
JUSTIÇA;O
 ;O
"
";O
"
";O
EMENTA;O
:;O
 ;O
CONSTITUCIONAL;O
.;O
 ;O
HABEAS;O
 ;O
CORPUS;O
.;O
 ;O
PRINCÍPIO;O
 ;O
CONSTITUCIONAL;O
 ;O
DA;O
 ;O
PRESUNÇÃO;O
 ;O
DE;O
 ;O
INOCÊNCIA;O
 ;O
(;O
CF;B_Ref. Legislativa
,;I_Ref. Legislativa
 ;I_Ref. Legislativa
ART;I_Ref. Legislativa
.;I_Ref. Legislativa
 ;I_Ref. Legislativa
5º;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;I_Ref. Legislativa
LVII;I_Ref. Legislativa
);I_Ref. Legislativa
.;O
 ;O
SENTENÇA;O
 ;O
PENAL;O
 ;O
CONDENATÓRIA;O
 ;O
CONFIRMADA;O
 ;O
POR;O
 ;O
TRIBUNAL;O
 ;O
DE;O
 ;O
SEGUNDO;O
 ;O
GRAU;O
 ;O
DE;O
 ;O
JURISDIÇÃO;O
.;O
 ;O
EXECUÇÃO;O
 ;O
PROVISÓRIA;O
.;O
 ;O
POSSIBILIDADE;O
.;O
 ;O
"
";O
"
";O
1;O
.;O
 ;O
A;O
 ;O
execução;O
 ;O
provisória;O
 ;O
de;O
 ;O
acórdão;O
 ;O
penal;O
 ;O
condenatório;O
 ;O
proferido;O
 ;O
em;O
 ;O
grau;O
 ;O
de;O
 ;O
apelação;O
,;O
 ;O
ainda;O
 ;O
que;O
 ;O
sujeito;O
 ;O
a;O
 ;O
recurso;O
 ;O
especial;O
 ;O
ou;O
 ;O
extraordinário;O
,;O
 ;O
não;O
 ;O
compromete;O
 ;O
o;O
 ;O
princípio;O
 ;O
constitucional;O
 ;O
da;O
 ;O
presunção;O
 ;O
de;O
 ;O
inocência;O
 ;O
afirmado;O
 ;O
pelo;O
 ;O
artigo;B_Ref. Legislativa
 ;I_Ref. Legislativa
5º;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;I_Ref. Legislativa
inciso;I_Ref. Legislativa
 ;I_Ref. Legislativa
LVII;I_Ref. Legislativa
 ;I_Ref. Legislativa
da;I_Ref. Legislativa
 ;I_Ref. Legislativa
Constituição;I_Ref. Legislativa
