Token;Tag
E;O
 ;O
M;O
 ;O
E;O
 ;O
N;O
 ;O
T;O
 ;O
A;O
:;O
 ;O
AÇÃO;O
 ;O
POPULAR;O
 ;O
–;O
 ;O
AJUIZAMENTO;O
 ;O
CONTRA;O
 ;O
A;O
 ;O
PRESIDENTE;O
 ;O
DA;O
 ;O
REPÚBLICA;O
 ;O
–;O
 ;O
PRETENDIDA;O
 ;O
DECRETAÇÃO;O
 ;O
DA;O
 ;O
PERDA;O
 ;O
DO;O
 ;O
MANDATO;O
 ;O
PRESIDENCIAL;O
 ;O
E;O
 ;O
DA;O
 ;O
PRIVAÇÃO;O
 ;O
DOS;O
 ;O
DIREITOS;O
 ;O
POLÍTICOS;O
 ;O
–;O
 ;O
FALTA;O
 ;O
DE;O
 ;O
COMPETÊNCIA;O
 ;O
ORIGINÁRIA;O
 ;O
DO;O
 ;O
SUPREMO;O
 ;O
TRIBUNAL;O
 ;O
FEDERAL;O
 ;O
–;O
 ;O
REGIME;O
 ;O
DE;O
 ;O
DIREITO;O
 ;O
ESTRITO;O
 ;O
A;O
 ;O
QUE;O
 ;O
SE;O
 ;O
SUBMETE;O
 ;O
A;O
 ;O
DEFINIÇÃO;O
 ;O
CONSTITUCIONAL;O
 ;O
DA;O
 ;O
COMPETÊNCIA;O
 ;O
DA;O
 ;O
CORTE;O
 ;O
SUPREMA;O
 ;O
–;O
 ;O
DOUTRINA;O
 ;O
–;O
 ;O
PRECEDENTES;O
 ;O
–;O
 ;O
AÇÃO;O
 ;O
POPULAR;O
 ;O
NÃO;O
 ;O
CONHECIDA;O
 ;O
–;O
 ;O
RECURSO;O
 ;O
DE;O
 ;O
AGRAVO;O
 ;O
IMPROVIDO;O
.;O
 ;O
–;O
 ;O
A;O
 ;O
jurisprudência;O
 ;O
do;O
 ;O
Supremo;O
 ;O
Tribunal;O
 ;O
Federal;O
 ;O
–;O
 ;O
quer;O
 ;O
sob;O
 ;O
a;O
 ;O
égide;O
 ;O
da;O
 ;O
vigente;O
 ;O
Constituição;O
 ;O
republicana;O
,;O
 ;O
quer;O
 ;O
sob;O
 ;O
o;O
 ;O
domínio;O
 ;O
da;O
 ;O
Carta;O
 ;O
Política;O
 ;O
anterior;O
 ;O
–;O
 ;O
firmou;O
-;O
se;O
 ;O
no;O
 ;O
sentido;O
 ;O
de;O
 ;O
reconhecer;O
 ;O
que;O
 ;O
não;O
 ;O
se;O
 ;O
incluem;O
 ;O
na;O
 ;O
esfera;O
 ;O
de;O
 ;O
competência;O
 ;O
originária;O
 ;O
da;O
 ;O
Corte;O
 ;O
Suprema;O
 ;O
o;O
 ;O
processo;O
 ;O
e;O
 ;O
o;O
 ;O
julgamento;O
 ;O
de;O
 ;O
ações;O
 ;O
populares;O
 ;O
constitucionais;O
,;O
 ;O
ainda;O
 ;O
que;O
 ;O
ajuizadas;O
 ;O
contra;O
 ;O
atos;O
 ;O
e;O
/;O
ou;O
 ;O
omissões;O
 ;O
do;O
 ;O
Presidente;O
 ;O
da;O
 ;O
República;O
.;O
 ;O
Doutrina;O
.;O
 ;O
Precedentes;O
.;O
 ;O
"
";O
"
";O
A;O
 ;O
C;O
 ;O
Ó;O
 ;O
R;O
 ;O
D;O
 ;O
Ã;O
 ;O
O;O
 ;O
"
";O
"
";O
Vistos;O
,;O
 ;O
relatados;O
 ;O
e;O
 ;O
discutidos;O
 ;O
estes;O
 ;O
autos;O
,;O
 ;O
acordam;O
 ;O
os;O
 ;O
Ministros;O
 ;O
do;O
 ;O
Supremo;O
 ;O
Tribunal;O
 ;O
Federal;O
,;O
 ;O
em;O
 ;O
Sessão;O
 ;O
Plenária;O
,;O
 ;O
sob;O
 ;O
a;O
 ;O
Presidência;O
 ;O
do;O
 ;O
Ministro;B_Pessoa
 ;I_Pessoa
Ricardo;I_Pessoa
 ;I_Pessoa
Lewandowski;I_Pessoa
,;I_Pessoa
 ;O
na;O
 ;O
conformidade;O
 ;O
da;O
 ;O
ata;O
 ;O
de;O
 ;O
julgamentos;O
 ;O
e;O
 ;O
das;O
 ;O
notas;O
 ;O
taquigráficas;O
,;O
 ;O
por;O
 ;O
unanimidade;O
 ;O
de;O
 ;O
votos;O
,;O
 ;O
em;O
 ;O
negar;O
 ;O
provimento;O
 ;O
ao;O
 ;O
recurso;O
 ;O
de;O
 ;O
agravo;O
,;O
 ;O
nos;O
 ;O
termos;O
 ;O
do;O
 ;O
voto;O
 ;O
do;O
 ;O
Relator;O
.;O
 ;O
Ausentes;O
,;O
 ;O
neste;O
 ;O
julgamento;O
,;O
 ;O
os;O
 ;O
Ministros;O
 ;O
Gilmar;B_Pessoa
 ;I_Pessoa
Mendes;I_Pessoa
 ;I_Pessoa
e;O
 ;O
Dias;B_Pessoa
 ;I_Pessoa
Toffoli;I_Pessoa
.;I_Pessoa
 ;O
"
";O
"
";O
Brasília;O
,;O
 ;O
25;O
 ;O
de;O
 ;O
novembro;O
 ;O
de;O
 ;O
2015;O
.;O
 ;O
"
";O
"
";O
CELSO;B_Pessoa
 ;I_Pessoa
DE;I_Pessoa
 ;I_Pessoa
MELLO;I_Pessoa
 ;I_Pessoa
–;O
 ;O
RELATOR;O
 ;O
"
";O
"
";O
25/11/2015;O
 ;O
PLENÁRIO;O
 ;O
"
";O
"
";O
AG;B_Precedente
.;I_Precedente
REG;I_Precedente
.;I_Precedente
 ;I_Precedente
NA;I_Precedente
 ;I_Precedente
PETIÇÃO;I_Precedente
 ;I_Precedente
5.856;I_Precedente
 ;I_Precedente
DISTRITO;I_Precedente
 ;I_Precedente
FEDERAL;I_Precedente
 ;I_Precedente
"
";O
"
";O
RELATOR;O
 ;O
:;O
 ;O
MIN;O
.;O
 ;O
CELSO;B_Pessoa
 ;I_Pessoa
DE;I_Pessoa
 ;I_Pessoa
MELLOAGTE;O
.;O
(;O
S;O
);O
 ;O
:;O
ANDERSON;B_Pessoa
 ;I_Pessoa
ADRIANO;I_Pessoa
 ;I_Pessoa
REIS;I_Pessoa
 ;I_Pessoa
E;I_Pessoa
 ;I_Pessoa
SILVA;I_Pessoa
 ;I_Pessoa
ADV;O
.;O
(;O
A;O
/;O
S;O
);O
 ;O
:;O
ANDERSON;B_Pessoa
 ;I_Pessoa
ADRIANO;I_Pessoa
 ;I_Pessoa
REIS;I_Pessoa
 ;I_Pessoa
E;I_Pessoa
 ;I_Pessoa
SILVA;I_Pessoa
