Token;Tag
DECISÃO;O
 ;O
"
";O
"
";O
Vistos;O
.;O
 ;O
"
";O
"
";O
ASSOCIAÇÃO;O
 ;O
DOS;O
 ;O
FUNCIONÁRIOS;O
 ;O
APOSENTADOS;O
 ;O
DO;O
 ;O
BANCO;O
 ;O
DO;O
 ;O
ESTADO;O
 ;O
DE;O
 ;O
SÃO;O
 ;O
PAULO;O
 ;O
–;O
 ;O
AFABESP;O
 ;O
E;O
 ;O
BANCO;O
 ;O
SANTANDER;O
 ;O
S;O
.;O
A;O
.;O
 ;O
interpõem;O
 ;O
recursos;O
 ;O
extraordinários;O
 ;O
contra;O
 ;O
acórdão;O
 ;O
proferido;O
 ;O
pela;O
 ;O
Subseção;O
 ;O
I;O
 ;O
Especializada;O
 ;O
em;O
 ;O
Dissídios;O
 ;O
Individuais;O
 ;O
do;O
 ;O
Tribunal;O
 ;O
Superior;O
 ;O
do;O
 ;O
Trabalho;O
 ;O
e;O
 ;O
cuja;O
 ;O
ementa;O
 ;O
dispõe;O
 ;O
o;O
 ;O
que;O
 ;O
se;O
 ;O
segue;O
:;O
 ;O
"
";O
"
";O
“I;O
 ;O
-;O
 ;O
RECURSO;O
 ;O
DE;O
 ;O
EMBARGOS;O
 ;O
DO;O
 ;O
BANCO;O
.;O
 ;O
RECURSO;O
 ;O
INTERPOSTO;O
 ;O
SOB;O
 ;O
A;O
 ;O
ÉGIDE;O
 ;O
DA;O
 ;O
LEI;B_Ref. Legislativa
 ;I_Ref. Legislativa
Nº;I_Ref. Legislativa
 ;I_Ref. Legislativa
11.496/2007;I_Ref. Legislativa
.;I_Ref. Legislativa
 ;O
DA;O
 ;O
PRELIMINAR;O
 ;O
DE;O
 ;O
CABIMENTO;O
 ;O
DA;O
 ;O
AÇÃO;O
 ;O
CIVIL;O
 ;O
PÚBLICA;O
.;O
 ;O
DIREITOS;O
 ;O
INDIVIDUAIS;O
 ;O
HOMOGÊNEOS;O
.;O
 ;O
Não;O
 ;O
prospera;O
 ;O
a;O
 ;O
tese;O
 ;O
que;O
 ;O
sustenta;O
 ;O
o;O
 ;O
cabimento;O
 ;O
da;O
 ;O
ação;O
 ;O
civil;O
 ;O
pública;O
 ;O
apenas;O
 ;O
para;O
 ;O
a;O
 ;O
defesa;O
 ;O
dos;O
 ;O
interesses;O
 ;O
difusos;O
 ;O
e;O
 ;O
coletivos;O
 ;O
no;O
 ;O
sentido;O
 ;O
estrito;O
,;O
 ;O
enquanto;O
