Token;Tag
114;O
Coordenadoria;O
de;O
Análise;O
de;O
Jurisprudência;O
"
";O
"
";O
DJe;O
nº;O
160;O
Divulgação;O
19/08/2011;O
Publicação;O
22/08/2011;O
Ementário;O
nº;O
2570;O
-;O
01;O
"
";O
"
";O
AO;O
1420Ementa;O
e;O
Acórdão;O
(;O
1;O
);O
02/08/2011;O
PRIMEIRA;O
TURMA;O
"
";O
"
";O
AçÃo;B_Precedente
ORIGINÁRIA;I_Precedente
1.420;I_Precedente
PARÁ;I_Precedente
:;O
MIN;B_Pessoa
.;I_Pessoa
CÁRMEN;I_Pessoa
LúCIA;I_Pessoa
:;O
ANTONIO;B_Pessoa
0LDEMAR;I_Pessoa
COELHO;I_Pessoa
DOS;I_Pessoa
SANTOS;I_Pessoa
E;O
0UTRO;O
(;O
A;O
/;O
S;O
);O
:;O
DENISE;B_Pessoa
DE;I_Pessoa
FÁTIMA;I_Pessoa
DE;I_Pessoa
ALMEIDA;I_Pessoa
E;I_Pessoa
CUNHA;I_Pessoa
E;O
Oumo;O
(;O
A;O
/;O
s;O
);O
:;O
UNIÃO;O
:;O
ADVOGADO;O
-;O
GERAL;O
DA;O
UNIÃO;O
"
";O
"
";O
RELATORA;O
AuTOR;O
(;O
A!s;O
);O
(;O
Es;O
);O
"
";O
"
";O
Aov;O
.;O
(;O
A!s;O
);O
"
";O
"
";O
Rw;O
(;O
O;O
(;O
s;O
);O
ADv;O
.;O
(;O
A!s;O
);O
"
";O
"
";O
EMENTA;O
:;O
"
";O
"
";O
AÇÃO;O
ORIGINÁRIA;O
.;O
CONSTITUCIONAL;O
.;O
MAGISTRATURA;O
.;O
IMPOSSIBILIDADE;O
DE;O
ADMINISTRATIVO;O
.;O
INCORPORAÇÃO;O
PELOS;O
MAGISTRADOS;O
PERCEPÇÃO;O
E;O
TRABALHISTAS;O
DO;O
PERCENTUAL;O
DE;O
CORREÇÃO;O
DA;O
PARCELA;O
AUTÔNOMA;O
DE;O
EQUIVALÊNCIA;O
DEFERIDO;O
AOS;O
MINISTROS;O
DO;O
SUPREMO;O
TRIBUNAL;O
FEDERAL;O
EM;O
FEVEREIRO;O
DE;O
1995;O
.;O
ADI;B_Precedente
1.899;I_Precedente
/;I_Precedente
DF;I_Precedente
.;I_Precedente
NECESSIDADE;O
DE;O
LEI;O
EM;O
SENTIDO;O
FORMAL;O
PARA;O
A;O
MAJORAÇÃO;O
DE;O
VENCIMENTOS;O
DE;O
SERVIDORES;O
PÚBLICOS;O
E;O
AGENTES;O
POLÍTICOS;O
.;O
ARTS;B_Ref. Legislativa
.;I_Ref. Legislativa
37;I_Ref. Legislativa
,;I_Ref. Legislativa
INC;I_Ref. Legislativa
.;I_Ref. Legislativa
X;I_Ref. Legislativa
E;I_Ref. Legislativa
XIII;I_Ref. Legislativa
,;I_Ref. Legislativa
E;I_Ref. Legislativa
93;I_Ref. Legislativa
,;I_Ref. Legislativa
INC;I_Ref. Legislativa
.;I_Ref. Legislativa
V;I_Ref. Legislativa
,;I_Ref. Legislativa
DA;I_Ref. Legislativa
CONSTITUIÇÃO;I_Ref. Legislativa
DA;I_Ref. Legislativa
REPÚBLICA;I_Ref. Legislativa
.;I_Ref. Legislativa
PRECEDENTES;O
.;O
AÇÃO;O
ORIGINÁRIA;O
JULGADA;O
IMPROCEDENTE;O
.;O
"
";O
"
";O
Vistos;O
,;O
relatados;O
e;O
discutidos;O
estes;O
autos;O
,;O
acordam;O
os;O
Ministros;O
do;O
Supremo;O
Tribunal;O
Federal;O
,;O
em;O
Primeira;O
Turma;O
,;O
sob;O
a;O
Presidência;O
da;O
Ministra;B_Pessoa
Cármen;I_Pessoa
Lúcia;I_Pessoa
,;I_Pessoa
na;O
conformidade;O
da;O
ata;O
de;O
julgamento;O
e;O
das;O
notas;O
taquigráficas;O
,;O
à;O
unanimidade;O
,;O
em;O
julgar;O
improcedente;O
a;O
ação;O
originária;O
,;O
nos;O
termos;O
do;O
voto;O
da;O
Relatora;O
.;O
"
";O
"
";O
Brasília;O
,;O
2;O
de;O
agosto;O
de;O
2011;O
.;O
"
";O
"
";O
Ministra;B_Pessoa
CÁRMEN;I_Pessoa
LÚCIA;I_Pessoa
-;I_Pessoa
Relatora;O
"
";O
"
";O
Oocumei;O
:;O
ito;O
assinado;O
digitalmente;O
conforme;O
MP;B_Ref. Legislativa
nº;I_Ref. Legislativa
2.200-2/2001;I_Ref. Legislativa
de;I_Ref. Legislativa
24/08/2001;I_Ref. Legislativa
.;I_Ref. Legislativa
que;O
institui;O
a;O
lnfraestr;O
.;O
utura;O
de;O
Chaves;O
Públicas;O
Brasileira;O
-;O
!CP;O
-;O
Brasil;O
.;O
O;O
documento;O
pode;O
ser;O
acessado;O
no;O
endereço;O
eletrônico;O
http;O
:;O
/;O
/;O
www;O
.;O
stf;O
.;O
jus;O
.;O
br;O
/;O
portal;O
/;O
autenticacao;O
/;O
sob;O
o;O
número;O
1382263;O
.;O
"
";O
"
";O
PRIMEIRA;O
TURMA;O
02/08/2011;O
"
";O
"
";O
AÇÃO;B_Precedente
ÜRIGINÁRIA;I_Precedente
1.420;I_Precedente
p;I_Precedente
ARÁ;I_Precedente
:;O
MIN;B_Pessoa
.;I_Pessoa
CÁRMEN;I_Pessoa
LúCIA;I_Pessoa
