Token;Tag
EMPRESAS;O
LTDA;O
"
";O
"
";O
ADV;O
.;O
(;O
A;O
/;O
S;O
);O
:;O
CONCEIÇÃO;O
RIBEIRO;O
MOURA;O
"
";O
"
";O
DECISÃO;O
"
";O
"
";O
RECURSO;O
EXTRAORDINÁRIO;O
–;O
MATÉRIA;O
FÁTICA;O
–;O
INTERPRETAÇÃO;O
DE;O
NORMAS;O
LEGAIS;O
–;O
INVIABILIDADE;O
–;O
AGRAVO;O
DESPROVIDO;O
.;O
"
";O
"
";O
1;O
.;O
A;O
recorribilidade;O
extraordinária;O
é;O
distinta;O
daquela;O
revelada;O
por;O
simples;O
revisão;O
do;O
que;O
decidido;O
,;O
procedida;O
,;O
na;O
maioria;O
das;O
vezes;O
,;O
mediante;O
o;O
recurso;O
por;O
excelência;O
a;O
apelação;O
.;O
Atua;O
-;O
se;O
em;O
sede;O
excepcional;O
a;O
partir;O
da;O
moldura;O
fática;O
delineada;O
soberanamente;O
pelo;O
Colegiado;O
de;O
origem;O
.;O
A;O
jurisprudência;O
é;O
pacífica;O
a;O
respeito;O
,;O
devendo;O
-;O
se;O
ter;O
presente;O
o;O
verbete;B_Precedente
nº;I_Precedente
279;I_Precedente
da;I_Precedente
Súmula;I_Precedente
do;I_Precedente
Supremo;I_Precedente
:;I_Precedente
"
";O
"
";O
Para;O
simples;O
reexame;O
de;O
prova;O
não;O
cabe;O
recurso;O
extraordinário;O
.;O
"
";O
"
";O
Colho;O
da;O
decisão;O
recorrida;O
os;O
seguintes;O
fundamentos;O
:;O
"
";O
"
";O
Ainda;O
,;O
não;O
se;O
verifica;O
a;O
alegada;O
ilegitimidade;O
ad;O
causam;O
do;O
Ministério;O
Público;O
do;O
Estado;O
de;O
São;O
Paulo;O
,;O
já;O
que;O
,;O
muito;O
embora;O
a;O
empresa;O
Eletropaulo;O
Metropolitana;O
Eletricidade;O
de;O
São;O
Paulo;O
S;O
/;O
A;O
tenha;O
sido;O
privatizada;O
,;O
a;O
alegada;O
lesão;O
foi;O
direta;O
ao;O
patrimônio;O
público;O
já;O
que;O
,;O
à;O
época;O
dos;O
fatos;O
,;O
a;O
mesma;O
ainda;O
era;O
controlada;O
pelo;O
Estado;O
.;O
"
";O
"
";O
Deste;O
modo;O
,;O
tem;O
-;O
se;O
evidente;O
a;O
pertinência;O
subjetiva;O
da;O
demanda;O
,;O
já;O
que;O
(;O
.;O
.;O
.;O
);O
O;O
Ministério;O
Público;O
é;O
parte;O
legítima;O
para;O
promover;O
Ação;O
Civil;O
Pública;O
visando;O
ao;O
ressarcimento;O
de;O
dano;O
ao;O
erário;O
público;O
.;O
"""";O
(;O
STJ;B_Precedente
-;I_Precedente
Ia;I_Precedente
T;I_Precedente
.;I_Precedente
-;I_Precedente
REsp;I_Precedente
761.972;I_Precedente
/;I_Precedente
RS;I_Precedente
-;I_Precedente
Rei;I_Precedente
.;I_Precedente
Min;I_Precedente
.;I_Precedente
Luiz;I_Precedente
Fux;I_Precedente
-;I_Precedente
j;I_Precedente
.;I_Precedente
27.03.2007;I_Precedente
-;I_Precedente
DJU;I_Precedente
03.05.2007;I_Precedente
,;I_Precedente
p;I_Precedente
.;I_Precedente
219;I_Precedente
);I_Precedente
.;O
Note;O
-;O
se;O
