Token;Tag
EMENTA;O
:;O
HABEAS;O
CORPUS;O
.;O
PROCESSUAL;O
PENAL;O
.;O
UNIFICAÇÃO;O
DAS;O
PENAS;O
EM;O
RAZÃO;O
DA;O
ALEGADA;O
CONTINUIDADE;O
DELITIVA;O
:;O
NECESSIDADE;O
DE;O
REEXAME;O
DE;O
FATOS;O
E;O
PROVAS;O
IMPRÓPRIO;O
NA;O
VIA;O
ELEITA;O
.;O
IMPROCEDÊNCIA;O
.;O
AUSÊNCIA;O
DOS;O
REQUISITOS;O
LEGAIS;O
.;O
HABEAS;O
CORPUS;O
DENEGADO;O
.;O
"
";O
"
";O
1;O
.;O
A;O
análise;O
da;O
eventual;O
continuidade;O
delitiva;O
dos;O
crimes;O
praticados;O
pelo;O
Paciente;O
impõe;O
revolvimento;O
de;O
fatos;O
e;O
provas;O
,;O
o;O
que;O
ultrapassa;O
os;O
limites;O
do;O
procedimento;O
sumário;O
e;O
documental;O
do;O
habeas;O
corpus;O
.;O
"
";O
"
";O
2;O
.;O
O;O
Paciente;O
não;O
satisfaz;O
os;O
requisitos;O
objetivos;O
necessários;O
à;O
unificação;O
das;O
penas;O
executadas;O
,;O
pois;O
,;O
além;O
de;O
ter;O
praticado;O
os;O
delitos;O
com;O
comparsas;O
diferentes;O
,;O
os;O
crimes;O
ocorreram;O
em;O
lugares;O
variados;O
.;O
"
";O
"
";O
A;O
C;O
Ó;O
R;O
D;O
Ã;O
O;O
"
";O
"
";O
3;O
.;O
Habeas;O
corpus;O
denegado;O
.;O
"
";O
"
";O
Vistos;O
,;O
relatados;O
e;O
discutidos;O
estes;O
autos;O
,;O
acordam;O
os;O
Ministros;O
do;O
Supremo;O
Tribunal;O
Federal;O
,;O
em;O
Segunda;O
Turma;O
,;O
sob;O
a;O
Presidência;O
da;O
Ministra;B_Pessoa
Cármen;I_Pessoa
Lúcia;I_Pessoa
,;I_Pessoa
na;O
conformidade;O
da;O
ata;O
de;O
julgamento;O
e;O
das;O
notas;O
taquigráficas;O
,;O
por;O
unanimidade;O
,;O
em;O
denegar;O
o;O
habeas;O
corpus;O
,;O
nos;O
termos;O
do;O
voto;O
da;O
Relatora;O
.;O
"
";O
"
";O
Brasília;O
,;O
5;O
de;O
novembro;O
de;O
2013;O
.;O
"
";O
"
";O
Ministra;B_Pessoa
CÁRMEN;I_Pessoa
LÚCIA;I_Pessoa
-;O
Relatora;O
05/11/2013;O
SEGUNDA;O
TURMA;O
"
";O
"
";O
HABEAS;B_Precedente
CORPUS;I_Precedente
114.606;I_Precedente
DISTRITO;I_Precedente
FEDERAL;I_Precedente
"
";I_Precedente
"
";I_Precedente
RELATORA;I_Precedente
:;I_Precedente
MIN;I_Precedente
.;I_Precedente
CÁRMEN;I_Precedente
LÚCIAPACTE;O
.;O
(;O
S;O
);O
:;O
ALEXANDRE;B_Pessoa
SILVA;I_Pessoa
MOREIRA;I_Pessoa
IMPTE;O
.;O
(;O
S;O
);O
:;O
JOSE;B_Pessoa
PEDRO;I_Pessoa
DE;I_Pessoa
CASTRO;I_Pessoa
BARRETO;I_Pessoa
COATOR;O
(;O
A;O
/;O
S;O
);O
(;O
ES;O
);O
:;O
SUPERIOR;O
TRIBUNAL;O
DE;O
JUSTIÇA;O
"
";O
"
";O
R;O
E;O
L;O
A;O
T;O
Ó;O
R;O
I;O
O;O
"
";O
"
";O
A;O
SENHORA;O
MINISTRA;B_Pessoa
CÁRMEN;I_Pessoa
LÚCIA;I_Pessoa
-;O
(;O
Relatora;O
);O
:;O
"
";O
"
";O
1;O
.;O
Habeas;O
corpus;O
,;O
com;O
requerimento;O
de;O
medida;O
liminar;O
,;O
impetrado;O
por;O
JOSÉ;B_Pessoa
PEDRO;I_Pessoa
DE;I_Pessoa
CASTRO;I_Pessoa
BARRETO;I_Pessoa
,;I_Pessoa
advogado;O
,;O
em;O
benefício;O
de;O
ALEXANDRE;B_Pessoa
SILVA;I_Pessoa
MOREIRA;I_Pessoa
,;I_Pessoa
contra;O
julgado;O
da;O
Quinta;O
Turma;O
do;O
Superior;O
Tribunal;O
de;O
Justiça;O
,;O
que;O
,;O
em;O
17.10.2012;O
,;O
denegou;O
a;O
ordem;O
no;O
Habeas;B_Precedente
Corpus;I_Precedente
n;I_Precedente
.;I_Precedente
235.242;I_Precedente
,;I_Precedente
Relatora;I_Precedente
a;I_Precedente
Ministra;I_Precedente
Maria;I_Precedente
Thereza;I_Precedente
de;I_Precedente
Assis;I_Precedente
Moura;I_Precedente
:;I_Precedente
"
";O
"
";O
“HABEAS;O
CORPUS;O
.;O
EXECUÇÃO;O
PENAL;O
.;O
ART;B_Ref. Legislativa
