Token;Tag
EMENTA;O
"
";O
"
";O
Constitucional;O
e;O
Administrativo;O
.;O
Recurso;O
ordinário;O
em;O
mandado;O
de;O
segurança;O
.;O
Supremacia;O
do;O
interesse;O
público;O
sobre;O
o;O
privado;O
.;O
Competência;O
normativa;O
conferida;O
à;O
Administração;O
Pública;O
.;O
Câmara;O
de;O
Regulação;O
do;O
Mercado;O
de;O
Medicamentos;O
(;O
CMED;O
);O
.;O
Coeficiente;O
de;O
Adequação;O
de;O
Preço;O
(;O
CAP;O
);O
.;O
Lei;B_Ref. Legislativa
nº;I_Ref. Legislativa
10.742/2003;I_Ref. Legislativa
.;I_Ref. Legislativa
Resolução;B_Precedente
nº;I_Precedente
4/2006;I_Precedente
.;I_Precedente
Tutela;O
constitucional;O
do;O
direito;O
à;O
saúde;O
(;O
art;B_Ref. Legislativa
.;I_Ref. Legislativa
196;I_Ref. Legislativa
CF;I_Ref. Legislativa
);I_Ref. Legislativa
.;O
Recurso;O
ordinário;O
em;O
mandado;O
de;O
segurança;O
não;O
provido;O
.;O
"
";O
"
";O
1;O
.;O
A;O
Câmara;O
de;O
Regulação;O
do;O
Mercado;O
de;O
Medicamentos;O
(;O
CMED;O
);O
está;O
prevista;O
na;O
Lei;B_Ref. Legislativa
nº;I_Ref. Legislativa
10.742/03;I_Ref. Legislativa
como;O
órgão;O
técnico;O
necessário;O
à;O
regulação;O
do;O
setor;O
farmacêutico;O
,;O
justificando;O
-;O
se;O
,;O
especialmente;O
,;O
pelas;O
complexidades;O
do;O
mercado;O
de;O
medicamentos;O
.;O
"
";O
"
";O
2;O
.;O
A;O
amplitude;O
da;O
delegação;O
normativa;O
consiste;O
no;O
fundamento;O
fático;O
-;O
jurídico;O
do;O
exercício;O
do;O
poder;O
regulamentar;O
pela;O
Administração;O
Pública;O
,;O
que;O
deve;O
atuar;O
em;O
consonância;O
com;O
a;O
lei;O
,;O
atendendo;O
à;O
necessidade;O
de;O
regulação;O
do;O
setor;O
farmacêutico;O
e;O
em;O
respeito;O
à;O
dinâmica;O
e;O
às;O
peculiaridades;O
técnicas;O
do;O
mercado;O
de;O
medicamentos;O
.;O
"
";O
"
";O
3;O
.;O
O;O
percentual;O
de;O
desconto;O
obrigatório;O
e;O
linear;O
nas;O
vendas;O
de;O
determinados;O
medicamentos;O
ao;O
Poder;O
Público;O
,;O
chamado;O
Coeficiente;O
de;O
Adequação;O
de;O
Preço;O
(;O
CAP;O
);O
,;O
opera;O
como;O
fator;O
de;O
ajuste;O
de;O
preços;O
,;O
permitindo;O
,;O
assim;O
,;O
que;O
se;O
chegue;O
ao;O
“Preço;O
Máximo;O
de;O
Venda;O
ao;O
"
";O
"
";O
Governo”;O
(;O
PMVG;O
);O
,;O
o;O
que;O
vai;O
ao;O
encontro;O
da;O
reprovação;O
constitucional;O
do;O
aumento;O
arbitrário;O
de;O
lucros;O
(;O
art;B_Ref. Legislativa
.;I_Ref. Legislativa
173;I_Ref. Legislativa
,;I_Ref. Legislativa
§;I_Ref. Legislativa
4º;I_Ref. Legislativa
,;I_Ref. Legislativa
CF/88;I_Ref. Legislativa
);I_Ref. Legislativa
.;O
"
";O
"
";O
4;O
.;O
A;O
Constituição;O
Federal;O
de;O
1988;O
agrega;O
preocupação;O
social;O
aos;O
princípios;O
gerais;O
da;O
atividade;O
econômica;O
,;O
resultando;O
em;O
legítima;O
atuação;O
do;O
Estado;O
na;O
promoção;O
do;O
acesso;O
universal;O
e;O
igualitário;O
à;O
saúde;O
,;O
direito;O
social;O
garantido;O
pelo;O
art;B_Ref. Legislativa
.;I_Ref. Legislativa
196;I_Ref. Legislativa
da;I_Ref. Legislativa
Constituição;I_Ref. Legislativa
Federal;I_Ref. Legislativa
,;I_Ref. Legislativa
cuja;O
responsabilidade;O
é;O
partilhada;O
pelo;O
Estado;O
e;O
por;O
toda;O
a;O
sociedade.5;O
.;O
Recurso;O
ordinário;O
em;O
mandado;O
de;O
segurança;O
não;O
provido;O
.;O
"
";O
"
";O
ACÓRDÃO;O
"
";O
"
";O
Vistos;O
,;O
relatados;O
e;O
discutidos;O
estes;O
autos;O
,;O
acordam;O
os;O
Ministros;O
da;O
Primeira;O
Turma;O
do;O
Supremo;O
Tribunal;O
Federal;O
,;O
sob;O
a;O
Presidência;O
do;O
Senhor;O
Ministro;B_Pessoa
Luiz;I_Pessoa
Fux;I_Pessoa
,;I_Pessoa
na;O
conformidade;O
da;O
ata;O
do;O
julgamento;O
e;O
das;O
notas;O
taquigráficas;O
,;O
por;O
unanimidade;O
de;O
votos;O
,;O
em;O
negar;O
provimento;O
ao;O
recurso;O
ordinário;O
em;O
mandado;O
de;O
