Token;Tag
OUTRO;O
(;O
A;O
/;O
S;O
);O
"
";O
"
";O
DECISÃO;O
"
";O
"
";O
REMUNERAÇÃO;O
–;O
SALÁRIO;O
MÍNIMO;O
–;O
VERBETE;B_Precedente
VINCULANTE;I_Precedente
Nº;I_Precedente
4;I_Precedente
–;O
RELEVÂNCIA;O
DEMONSTRADA;O
–;O
LIMINAR;O
DEFERIDA;O
.;O
"
";O
"
";O
1;O
.;O
O;O
assessor;O
Dr;O
.;O
Vinicius;B_Pessoa
de;I_Pessoa
Andrade;I_Pessoa
Prado;I_Pessoa
prestou;O
as;O
seguintes;O
informações;O
:;O
"
";O
"
";O
Ativa;O
Soluções;O
Tecnológicas;O
Indústria;O
e;O
Comércio;O
Ltda;O
-;O
ME;O
afirma;O
haver;O
o;O
Juízo;O
da;O
Vara;O
do;O
Trabalho;O
de;O
Santa;O
Rita;O
do;O
Sapucaí;O
/;O
MG;O
,;O
no;O
Processo;B_Precedente
nº;I_Precedente
0010117-91.2014.5.03.0150;I_Precedente
,;I_Precedente
olvidado;O
o;O
que;O
decidido;O
na;O
Arguição;B_Precedente
de;I_Precedente
Descumprimento;I_Precedente
de;I_Precedente
Preceito;I_Precedente
Fundamental;I_Precedente
nº;I_Precedente
53;I_Precedente
/;I_Precedente
PI;I_Precedente
e;O
o;O
teor;O
do;O
Verbete;B_Precedente
Vinculante;I_Precedente
nº;I_Precedente
4;I_Precedente
da;I_Precedente
Súmula;I_Precedente
do;I_Precedente
Supremo;I_Precedente
.;I_Precedente
"
";O
"
";O
Segundo;O
narra;O
,;O
o;O
engenheiro;O
William;O
Costa;O
Schumann;O
de;O
Melo;O
ajuizou;O
contra;O
si;O
ação;O
trabalhista;O
na;O
qual;O
pleiteia;O
,;O
com;O
fundamento;O
no;O
artigo;B_Ref. Legislativa
5º;I_Ref. Legislativa
da;I_Ref. Legislativa
Lei;I_Ref. Legislativa
nº;I_Ref. Legislativa
4.950;I_Ref. Legislativa
-;I_Ref. Legislativa
A/66;I_Ref. Legislativa
,;I_Ref. Legislativa
a;O
observância;O
do;O
salário;O
profissional;O
nele;O
previsto;O
,;O
no;O
patamar;O
de;O
seis;O
salários;O
mínimos;O
para;O
uma;O
jornada;O
de;O
seis;O
horas;O
diárias;O
,;O
bem;O
como;O
o;O
recebimento;O
de;O
diferenças;O
remuneratórias;O
.;O
Esta;O
é;O
a;O
redação;O
do;O
dispositivo;O
:;O
"
";O
