Token;Tag
ESTADO;O
DE;O
GOIÁS;O
"
";O
"
";O
EMENTA;O
:;O
AGRAVO;O
REGIMENTAL;O
EM;O
MANDADO;O
DE;O
SEGURANÇA;O
.;O
CONSTITUCIONAL;O
.;O
ADMINISTRATIVO;O
.;O
CONSELHO;O
NACIONAL;O
DE;O
JUSTIÇA;O
.;O
PEDIDO;B_Precedente
DE;I_Precedente
PROVIDÊNCIAS;I_Precedente
N;I_Precedente
.;I_Precedente
861;I_Precedente
.;I_Precedente
MANDADO;B_Precedente
DE;I_Precedente
SEGURANÇA;I_Precedente
N;I_Precedente
.;I_Precedente
27.415;I_Precedente
.;I_Precedente
CITAÇÃO;O
POR;O
EDITAL;O
.;O
ALEGADA;O
E;O
NÃO;O
CONFIGURADA;O
CONTRARIEDADE;O
AOS;O
PRINCÍPIOS;O
DO;O
DEVIDO;O
PROCESSO;O
LEGAL;O
,;O
DO;O
CONTRADITÓRIO;O
E;O
DA;O
AMPLA;O
DEFESA;O
:;O
REITERADAS;O
TENTATIVAS;O
DO;O
CONSELHO;O
.;O
DETERMINAÇÃO;O
DE;O
REALIZAÇÃO;O
DE;O
CONCURSO;O
PÚBLICO;O
E;O
DE;O
AFASTAMENTO;O
DE;O
OFICIAIS;O
DE;O
SERVENTIAS;O
EXTRAJUDICIAIS;O
.;O
EFETIVAÇÃO;O
DE;O
SUBSTITUTOS;O
OU;O
INTERINOS;O
NA;O
TITULARIDADE;O
DE;O
SERVENTIAS;O
:;O
AUSÊNCIA;O
DE;O
CONCURSO;O
PÚBLICO;O
.;O
INEXISTÊNCIA;O
DE;O
DIREITO;O
FUNDAMENTADO;O
NO;O
ART;B_Ref. Legislativa
.;I_Ref. Legislativa
208;I_Ref. Legislativa
DA;I_Ref. Legislativa
CARTA;I_Ref. Legislativa
DE;I_Ref. Legislativa
1967;I_Ref. Legislativa
(;O
EC;B_Ref. Legislativa
22/1982;I_Ref. Legislativa
);I_Ref. Legislativa
.;O
VACÂNCIA;O
ANTERIOR;O
A;O
5.10.1988;O
,;O
COM;O
EFETIVAÇÃO;O
NA;O
TITULARIDADE;O
EM;O
DATA;O
POSTERIOR;O
.;O
AUTOAPLICABILIDADE;O
DO;O
ART;B_Ref. Legislativa
.;I_Ref. Legislativa
236;I_Ref. Legislativa
,;I_Ref. Legislativa
§;I_Ref. Legislativa
3º;I_Ref. Legislativa
,;I_Ref. Legislativa
DA;I_Ref. Legislativa
CONSTITUIÇÃO;I_Ref. Legislativa
DA;I_Ref. Legislativa
REPÚBLICA;I_Ref. Legislativa
.;I_Ref. Legislativa
EXIGÊNCIA;O
DE;O
CONCURSO;O
PÚBLICO;O
PARA;O
INGRESSO;O
E;O
REMOÇÃO;O
NA;O
ATIVIDADE;O
NOTARIAL;O
E;O
DE;O
REGISTRO;O
.;O
REAFIRMAÇÃO;O
DA;O
JURISPRUDÊNCIA;O
DESTE;O
SUPREMO;O
TRIBUNAL;O
:;O
INEXISTÊNCIA;O
DE;O
DIREITO;O
SUBJETIVO;O
À;O
EFETIVAÇÃO;O
DE;O
SUBSTITUTOS;O
NA;O
TITULARIDADE;O
DE;O
SERVENTIAS;O
EXTRAJUDICIAIS;O
VAGAS;O
APÓS;O
A;O
PROMULGAÇÃO;O
DA;O
"
";O
"
";O
CONSTITUIÇÃO;O
DA;O
REPÚBLICA;O
DE;O
1988;O
.;O
DECADÊNCIA;O
ADMINISTRATIVA;O
:;O
NÃO;O
INCIDÊNCIA;O
DO;O
ART;B_Ref. Legislativa
.;I_Ref. Legislativa
54;I_Ref. Legislativa
DA;I_Ref. Legislativa
LEI;I_Ref. Legislativa
N;I_Ref. Legislativa
.;I_Ref. Legislativa
9.784/1999;I_Ref. Legislativa
EM;O
MANIFESTA;O
INCONSTITUCIONALIDADE;O
.;O
AGRAVO;O
REGIMENTAL;O
AO;O
QUAL;O
SE;O
NEGA;O
PROVIMENTO;O
.;O
"
";O
"
";O
A;O
C;O
Ó;O
R;O
D;O
Ã;O
O;O
"
";O
"
";O
Vistos;O
,;O
relatados;O
e;O
discutidos;O
estes;O
autos;O
,;O
acordam;O
os;O
Ministros;O
do;O
Supremo;O
Tribunal;O
Federal;O
,;O
em;O
Segunda;O
Turma;O
,;O
sob;O
a;O
Presidência;O
do;O
Ministro;B_Pessoa
Teori;I_Pessoa
Zavascki;I_Pessoa
,;I_Pessoa
na;O
conformidade;O
da;O
ata;O
de;O
julgamento;O
e;O
das;O
notas;O
taquigráficas;O
,;O
por;O
unanimidade;O
,;O
em;O
negar;O
provimento;O
ao;O
agravo;O
regimental;O
,;O
nos;O
termos;O
do;O
voto;O
da;O
Relatora;O
.;O
Ausente;O
,;O
justificadamente;O
,;O
o;O
Ministro;B_Pessoa
Gilmar;I_Pessoa
Mendes;I_Pessoa
.;I_Pessoa
"
";O
"
";O
Brasília;O
,;O
21;O
de;O
outubro;O
de;O
2014;O
.;O
"
";O
"
";O
Ministra;B_Pessoa
CÁRMEN;I_Pessoa
LÚCIA;I_Pessoa
-;O
Relatora;O
"
";O
"
";O
21/10/2014;O
SEGUNDA;O
TURMA;O
"
";O
"
";O
AG;B_Precedente
.;I_Precedente
REG;I_Precedente
.;I_Precedente
EM;I_Precedente
MANDADO;I_Precedente
DE;I_Precedente
SEGURANÇA;I_Precedente
27.322;I_Precedente
DISTRITO;I_Precedente
FEDERAL;I_Precedente
"
";I_Precedente
"
";I_Precedente
RELATORA;I_Precedente
:;I_Precedente
MIN;I_Precedente
.;I_Precedente
CÁRMEN;I_Precedente
LÚCIAAGTE;O
.;O
(;O
S;O
);O
:;O
GISLANE;B_Pessoa
DIVINA;I_Pessoa
COSTA;I_Pessoa
ADV;O
.;O
(;O
A;O
/;O
S;O
);O
:;O
FELICÍSSIMO;B_Pessoa
SENA;I_Pessoa
AGDO;O
.;O
(;O
A;O
/;O
S;O
);O
:;O
PRESIDENTE;O
DO;O
CONSELHO;O
NACIONAL;O
DE;O
"
";O
"
";O
AGDO;O
.;O
(;O
A;O
/;O
S;O
);O
:;O
CONSELHO;O
NACIONAL;O
DE;O
JUSTIÇA;O
(;O
PEDIDO;O
DE;O
"
";O
"
";O
JUSTIÇA;O
"
";O
"
";O
PROVIDÊNCIAS;O
Nº;O
861;O
);O
"
";O
"
";O
PROC;O
.;O
(;O
A;O
/;O
S;O
);O
(;O
ES;O
);O
:;O
ADVOGADO;O
-;O
GERAL;O
DA;O
UNIÃO;O
AGDO;O
.;O
(;O
A;O
/;O
S;O
);O
:;O
PRESIDENTE;O
DO;O
TRIBUNAL;O
DE;O
JUSTIÇA;O
DO;O
"
";O
"
";O
ESTADO;O
DE;O
GOIÁS;O
"
";O
"
";O
R;O
E;O
L;O
A;O
T;O
Ó;O
R;O
I;O
O;O
"
";O
"
";O
A;O
SENHORA;O
MINISTRA;B_Pessoa
CÁRMEN;I_Pessoa
LÚCIA;I_Pessoa
(;O
RELATORA;O
);O
:;O
"
";O
"
";O
1;O
.;O
Agravo;O
regimental;O
no;O
mandado;O
de;O
