Token;Tag
28/04/2015;O
SEGUNDA;O
TURMA;O
"
";O
"
";O
AG;B_Precedente
.;I_Precedente
REG;I_Precedente
.;I_Precedente
NO;I_Precedente
HABEAS;I_Precedente
CORPUS;I_Precedente
127.445;I_Precedente
SANTA;I_Precedente
CATARINA;I_Precedente
"
";I_Precedente
"
";I_Precedente
RELATORA;I_Precedente
:;I_Precedente
MIN;I_Precedente
.;I_Precedente
CÁRMEN;I_Precedente
LÚCIAAGTE;O
.;O
(;O
S;O
);O
:;O
MARCIO;B_Pessoa
SILVA;I_Pessoa
XAVIER;I_Pessoa
ADV;O
.;O
(;O
A;O
/;O
S;O
);O
:;O
MARCELO;B_Pessoa
KINTZEL;I_Pessoa
GRACIANO;I_Pessoa
AGDO;O
.;O
(;O
A;O
/;O
S;O
);O
:;O
RELATOR;O
DO;O
HC;B_Precedente
Nº;I_Precedente
317449;I_Precedente
DO;I_Precedente
SUPERIOR;I_Precedente
"
";I_Precedente
"
";I_Precedente
TRIBUNAL;I_Precedente
DE;I_Precedente
JUSTIÇA;I_Precedente
"
";O
"
";O
EMENTA;O
:;O
AGRAVO;O
REGIMENTAL;O
NO;O
HABEAS;O
CORPUS;O
.;O
CONSTITUCIONAL;O
.;O
INDEFERIMENTO;O
DE;O
MEDIDA;O
LIMINAR;O
NO;O
SUPERIOR;O
TRIBUNAL;O
DE;O
JUSTIÇA;O
:;O
SÚMULA;O
N;O
.;O
691;O
DO;O
SUPREMO;O
TRIBUNAL;O
FEDERAL;O
.;O
AGRAVO;O
REGIMENTAL;O
AO;O
QUAL;O
SE;O
NEGA;O
PROVIMENTO;O
.;O
"
";O
"
";O
A;O
C;O
Ó;O
R;O
D;O
Ã;O
O;O
"
";O
"
";O
Vistos;O
,;O
relatados;O
e;O
discutidos;O
estes;O
autos;O
,;O
acordam;O
os;O
Ministros;O
do;O
Supremo;O
Tribunal;O
Federal;O
,;O
em;O
Segunda;O
Turma;O
,;O
sob;O
a;O
Presidência;O
do;O
Ministro;B_Pessoa
Teori;I_Pessoa
Zavascki;I_Pessoa
,;I_Pessoa
na;O
conformidade;O
da;O
ata;O
de;O
julgamento;O
e;O
das;O
notas;O
taquigráficas;O
,;O
por;O
unanimidade;O
,;O
em;O
negar;O
provimento;O
ao;O
agravo;O
regimental;O
,;O
nos;O
termos;O
do;O
voto;O
da;O
Relatora;O
.;O
Não;O
participou;O
,;O
justificadamente;O
,;O
deste;O
julgamento;O
,;O
o;O
Ministro;B_Pessoa
Dias;I_Pessoa
Toffoli;I_Pessoa
.;I_Pessoa
"
";O
"
";O
Brasília;O
,;O
28;O
de;O
abril;O
de;O
2015;O
.;O
"
";O
"
";O
Ministra;B_Pessoa
CÁRMEN;I_Pessoa
LÚCIA;I_Pessoa
-;O
Relatora;O
"
";O
"
";O
28/04/2015;O
SEGUNDA;O
TURMA;O
"
";O
"
";O
AG;B_Precedente
.;I_Precedente
REG;I_Precedente
.;I_Precedente
NO;I_Precedente
HABEAS;I_Precedente
CORPUS;I_Precedente
127.445;I_Precedente
SANTA;I_Precedente
CATARINA;I_Precedente
"
";I_Precedente
"
";I_Precedente
RELATORA;I_Precedente
:;I_Precedente
MIN;I_Precedente
.;I_Precedente
CÁRMEN;I_Precedente
LÚCIAAGTE;O
.;O
(;O
S;O
);O
:;O
MARCIO;B_Pessoa
SILVA;I_Pessoa
XAVIER;I_Pessoa
ADV;O
.;O
(;O
A;O
/;O
S;O
);O
:;O
MARCELO;B_Pessoa
KINTZEL;I_Pessoa
GRACIANO;I_Pessoa
AGDO;O
.;O
(;O
A;O
/;O
S;O
);O
:;O
RELATOR;O
DO;O
HC;B_Precedente
Nº;I_Precedente
317449;I_Precedente
DO;I_Precedente
SUPERIOR;I_Precedente
"
";I_Precedente
"
";I_Precedente
TRIBUNAL;I_Precedente
DE;I_Precedente
JUSTIÇA;I_Precedente
"
";O
"
";O
R;O
E;O
L;O
A;O
T;O
Ó;O
R;O
I;O
O;O
"
";O
"
";O
A;O
SENHORA;O
MINISTRA;B_Pessoa
CÁRMEN;I_Pessoa
LÚCIA;I_Pessoa
(;O
Relatora;O
);O
:;O
"
";O
"
";O
1;O
.;O
Em;O
8.4.2015;O
,;O
neguei;O
seguimento;O
ao;O
presente;O
habeas;O
corpus;O
,;O
com;O
requerimento;O
de;O
medida;O
liminar;O
,;O
impetrado;O
por;O
Marcelo;B_Pessoa
Kintzel;I_Pessoa
Graciano;I_Pessoa
,;I_Pessoa
advogado;O
,;O
em;O
benefício;O
de;O
Marcio;B_Pessoa
Silva;I_Pessoa
Xavier;I_Pessoa
,;I_Pessoa
contra;O
decisão;O
do;O
Ministro;B_Pessoa
Felix;I_Pessoa
Fischer;I_Pessoa
,;I_Pessoa
do;O
Superior;O
Tribunal;O
de;O
Justiça;O
,;O
