Token;Tag
DECISÃO;O
"
";O
"
";O
COFINS;O
–;O
PIS;O
–;O
BASE;O
DE;O
CÁLCULO;O
–;O
PRESTAÇÃO;O
DE;O
SERVIÇOS;O
DE;O
CONSERVAÇÃO;O
,;O
LIMPEZA;O
E;O
VIGILÂNCIA;O
–;O
REGIME;O
DE;O
TRABALHO;O
TEMPORÁRIO;O
–;O
RECURSO;O
EXTRAORDINÁRIO;O
COM;O
AGRAVO;O
–;O
DESPROVIMENTO;O
.;O
"
";O
"
";O
1;O
.;O
Master;O
RH;O
–;O
Recursos;O
Humanos;O
formalizou;O
extraordinário;O
com;O
o;O
objetivo;O
de;O
reformar;O
acórdão;O
da;O
Sexta;O
Turma;O
do;O
Tribunal;O
Regional;O
Federal;O
da;O
Primeira;O
Região;O
assim;O
ementado;O
:;O
"
";O
"
";O
COFINS;O
E;O
PIS;O
—;O
CONTRIBUIÇÕES;O
SOCIAIS;O
DESTINADAS;O
AO;O
CUSTEIO;O
DA;O
SEGURIDADE;O
SOCIAL;O
—;O
PIS;O
E;O
COFINS;O
—;O
BASE;O
DE;O
CÁLCULO;O
—;O
"""FATURAMENTO""";O
E;O
"""RECEITA";O
"BRUTA""";O
.;O
LEIS;I_Ref. Legislativa
COMPLEMENTARES;I_Ref. Legislativa
N;I_Ref. Legislativa
.;I_Ref. Legislativa
7/70;I_Ref. Legislativa
E;I_Ref. Legislativa
70/91;I_Ref. Legislativa
E;O
LEIS;B_Ref. Legislativa
ORDINÁRIAS;I_Ref. Legislativa
N;I_Ref. Legislativa
.;I_Ref. Legislativa
9.718/98;I_Ref. Legislativa
,;I_Ref. Legislativa
10.637/02;I_Ref. Legislativa
E;I_Ref. Legislativa
10.833/03;I_Ref. Legislativa
—;O
DEFINIÇÃO;O
DE;O
FATURAMENTO;O
QUE;O
OBSERVA;O
REGIMES;O
NORMATIVOS;O
DIVERSOS;O
—;O
EMPRESAS;O
PRESTADORAS;O
DE;O
SERVIÇO;O
DE;O
LOCAÇÃO;O
DE;O
MÃO;O
-;O
DE;O
-;O
OBRA;O
TEMPORÁRIA;O
(;O
LEI;B_Ref. Legislativa
6.019/74;I_Ref. Legislativa
);I_Ref. Legislativa
—;O
VALORES;O
DESTINADOS;O
AO;O
PAGAMENTO;O
DE;O
SALÁRIOS;O
E;O
DEMAIS;O
ENCARGOS;O
TRABALHISTAS;O
DOS;O
TRABALHADORES;O
TEMPORÁRIOS;O
—;O
INCLUSÃO;O
NA;O
