Token;Tag
DECISÃO;O
:;O
Vistos;O
.;O
 ;O
Nelson;B_Pessoa
 ;I_Pessoa
Afif;I_Pessoa
 ;I_Pessoa
Cury;I_Pessoa
 ;I_Pessoa
opôs;O
,;O
 ;O
em;O
 ;O
18/2/15;O
,;O
 ;O
terceiros;O
 ;O
embargos;O
 ;O
de;O
 ;O
declaração;O
 ;O
contra;O
 ;O
acórdão;O
 ;O
da;O
 ;O
Primeira;O
 ;O
Turma;O
,;O
 ;O
de;O
 ;O
minha;O
 ;O
relatoria;O
,;O
 ;O
que;O
 ;O
não;O
 ;O
conheceu;O
 ;O
dos;O
 ;O
segundos;O
 ;O
embargos;O
 ;O
de;O
 ;O
declaração;O
 ;O
por;O
 ;O
ele;O
 ;O
opostos;O
.;O
 ;O
"
";O
"
";O
Transcrevo;O
 ;O
a;O
 ;O
ementa;O
 ;O
desse;O
 ;O
julgado;O
:;O
 ;O
"
";O
"
";O
“Segundos;O
 ;O
embargos;O
 ;O
de;O
 ;O
declaração;O
 ;O
no;O
 ;O
agravo;O
 ;O
regimental;O
 ;O
no;O
 ;O
agravo;O
 ;O
de;O
 ;O
instrumento;O
.;O
 ;O
Matéria;O
 ;O
criminal;O
.;O
 ;O
Questões;O
 ;O
afastadas;O
 ;O
nos;O
 ;O
julgamentos;O
 ;O
anteriores;O
.;O
 ;O
Ausência;O
 ;O
de;O
 ;O
omissão;O
 ;O
e;O
 ;O
contradição;O
.;O
 ;O
Inexistência;O
 ;O
de;O
 ;O
hipótese;O
 ;O
autorizadora;O
 ;O
dos;O
 ;O
segundos;O
 ;O
embargos;O
 ;O
(;O
RISTF;B_Precedente
,;I_Precedente
 ;I_Precedente
art;I_Precedente
.;I_Precedente
 ;I_Precedente
337;I_Precedente
);I_Precedente
.;O
 ;O
Não;O
 ;O
conhecimento;O
 ;O
dos;O
 ;O
embargos;O
.;O
 ;O
"
";O
"
";O
1;O
.;O
 ;O
O;O
 ;O
acórdão;O
 ;O
ora;O
 ;O
embargado;O
 ;O
não;O
 ;O
incorreu;O
 ;O
na;O
 ;O
alegada;O
 ;O
omissão;O
,;O
 ;O
tendo;O
 ;O
a;O
 ;O
turma;O
 ;O
decidido;O
,;O
 ;O
fundamentadamente;O
,;O
 ;O
todas;O
 ;O
as;O
 ;O
questões;O
 ;O
postas;O
 ;O
em;O
 ;O
debate;O
,;O
 ;O
nos;O
 ;O
limites;O
 ;O
necessários;O
 ;O
ao;O
 ;O
deslinde;O
