Token;Tag
Decisão;O
:;O
 ;O
"
";O
"
";O
Vistos;O
.;O
 ;O
"
";O
"
";O
Cuida;O
-;O
se;O
 ;O
de;O
 ;O
mandado;O
 ;O
de;O
 ;O
segurança;O
,;O
 ;O
com;O
 ;O
pedido;O
 ;O
de;O
 ;O
liminar;O
,;O
 ;O
impetrado;O
 ;O
por;O
 ;O
MANUEL;B_Pessoa
 ;I_Pessoa
PASCOAL;I_Pessoa
 ;I_Pessoa
NABUCO;I_Pessoa
 ;I_Pessoa
D’ÁVILA;I_Pessoa
 ;I_Pessoa
JUNIOR;I_Pessoa
 ;I_Pessoa
em;O
 ;O
face;O
 ;O
do;O
 ;O
colendo;O
 ;O
CONSELHO;O
 ;O
NACIONAL;O
 ;O
DE;O
 ;O
JUSTIÇA;O
 ;O
-;O
 ;O
CNJ;O
,;O
 ;O
com;O
 ;O
o;O
 ;O
objetivo;O
 ;O
de;O
 ;O
suspender;O
 ;O
os;O
 ;O
efeitos;O
 ;O
do;O
 ;O
Acórdão;O
 ;O
-;O
 ;O
CNJ;O
 ;O
proferido;O
 ;O
nos;O
 ;O
autos;O
 ;O
dos;O
 ;O
Procedimentos;B_Precedente
 ;I_Precedente
de;I_Precedente
 ;I_Precedente
Controle;I_Precedente
 ;I_Precedente
Administrativo;I_Precedente
 ;I_Precedente
nº;I_Precedente
 ;I_Precedente
2008.10.00.003376-0;I_Precedente
 ;I_Precedente
e;I_Precedente
 ;I_Precedente
nº;I_Precedente
 ;I_Precedente
2009.10.00.000212-2;I_Precedente
,;I_Precedente
 ;O
por;O
 ;O
meio;O
 ;O
do;O
 ;O
qual;O
 ;O
se;O
 ;O
determinou;O
 ;O
a;O
 ;O
exoneração;O
 ;O
do;O
 ;O
impetante;O
.;O
 ;O
"
";O
"
";O
O;O
 ;O
impetrante;O
 ;O
apresenta;O
 ;O
as;O
 ;O
seguintes;O
 ;O
alegações;O
:;O
 ;O
a;O
);O
 ;O
o;O
 ;O
c;O
.;O
 ;O
CNJ;O
,;O
 ;O
nos;O
 ;O
autos;O
 ;O
dos;O
 ;O
Procedimentos;B_Precedente
 ;I_Precedente
de;I_Precedente
 ;I_Precedente
Controle;I_Precedente
 ;I_Precedente
Administrativo;I_Precedente
 ;I_Precedente
nos;I_Precedente
 ;I_Precedente
2008.10.00.003376-0;I_Precedente
 ;I_Precedente
e;I_Precedente
 ;I_Precedente
2009.10.00.00212-2;O
,;O
 ;O
determinou;O
 ;O
ao;O
