Token;Tag
Decisão;O
:;O
 ;O
"
";O
"
";O
Vistos;O
.;O
 ;O
"
";O
"
";O
Trata;O
-;O
se;O
 ;O
de;O
 ;O
recurso;O
 ;O
ordinário;O
 ;O
em;O
 ;O
mandado;O
 ;O
de;O
 ;O
segurança;O
 ;O
interposto;O
 ;O
por;O
 ;O
Celia;B_Pessoa
 ;I_Pessoa
Candozin;I_Pessoa
 ;I_Pessoa
de;I_Pessoa
 ;I_Pessoa
Oliveira;I_Pessoa
 ;I_Pessoa
Rodrigues;I_Pessoa
 ;I_Pessoa
contra;O
 ;O
acórdão;O
,;O
 ;O
que;O
 ;O
denegou;O
 ;O
a;O
 ;O
segurança;O
,;O
 ;O
proferido;O
 ;O
pela;O
 ;O
Primeira;O
 ;O
Seção;O
 ;O
do;O
 ;O
Superior;O
 ;O
Tribunal;O
 ;O
de;O
 ;O
Justiça;O
,;O
 ;O
assim;O
 ;O
ementado;O
:;O
 ;O
"
";O
"
";O
“PROCESSUAL;O
 ;O
CIVIL;O
 ;O
E;O
 ;O
ADMINISTRATIVO;O
.;O
 ;O
MANDADO;O
 ;O
DE;O
 ;O
SEGURANÇA;O
.;O
 ;O
SERVIDOR;O
 ;O
PÚBLICO;O
.;O
 ;O
PROCESSO;O
 ;O
ADMINISTRATIVO;O
 ;O
DISCIPLINAR;O
.;O
 ;O
CASSAÇÃO;O
 ;O
DE;O
 ;O
APOSENTADORIA;O
.;O
 ;O
CONDUTAS;O
 ;O
DESCRITAS;O
 ;O
NO;O
 ;O
ARTIGO;B_Ref. Legislativa
 ;I_Ref. Legislativa
117;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;I_Ref. Legislativa
IX;I_Ref. Legislativa
 ;I_Ref. Legislativa
E;I_Ref. Legislativa
 ;I_Ref. Legislativa
XI;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;I_Ref. Legislativa
DA;I_Ref. Legislativa
 ;I_Ref. Legislativa
LEI;I_Ref. Legislativa
 ;I_Ref. Legislativa
8.112/90;I_Ref. Legislativa
.;I_Ref. Legislativa
 ;O
INTERMEDIAÇÃO;O
 ;O
DE;O
 ;O
BENEFÍCIOS;O
 ;O
PREVIDENCIÁRIOS;O
.;O
 ;O
VIOLAÇÃO;O
 ;O
À;O
 ;O
DIGNIDADE;O
 ;O
DA;O
 ;O
FUNÇÃO;O
 ;O
PÚBLICA;O
.;O
 ;O
PRESCRIÇÃO;O
 ;O
DA;O
 ;O
