Token;Tag
Ementa;O
e;O
Acórdão;O
"
";O
"
";O
28/08/2012;O
SEGUNDA;O
TURMA;O
"
";O
"
";O
EMB;O
.;O
DECL;O
.;O
NO;O
RECURSO;O
EXTRAORDINÁRIO;O
COM;O
AGRAVO;O
689.457;O
RIO;O
GRANDE;O
DO;O
SUL;O
"
";O
"
";O
RELATOR;O
:;O
MIN;B_Pessoa
.;I_Pessoa
CELSO;I_Pessoa
DE;I_Pessoa
MELLOEMBTE;O
.;O
(;O
S;O
);O
:;O
ATAIDES;B_Pessoa
PEREIRA;I_Pessoa
FARSEN;I_Pessoa
ADV;O
.;O
(;O
A;O
/;O
S;O
);O
:;O
SELMA;B_Pessoa
NUNES;I_Pessoa
ESTEVES;I_Pessoa
E;O
OUTRO;O
(;O
A;O
/;O
S;O
);O
EMBDO;O
.;O
(;O
A;O
/;O
S;O
);O
:;O
INSTITUTO;O
NACIONAL;O
DE;O
SEGURO;O
SOCIAL;O
-;O
INSS;O
PROC;O
.;O
(;O
A;O
/;O
S;O
);O
(;O
ES;O
);O
:;O
PROCURADOR;O
-;O
GERAL;O
FEDERAL;O
"
";O
"
";O
E;O
M;O
E;O
N;O
T;O
A;O
:;O
EMBARGOS;O
DE;O
DECLARAÇÃO;O
RECEBIDOS;O
COMO;O
RECURSO;O
DE;O
AGRAVO;O
–;O
DECISÃO;O
DA;O
PRESIDÊNCIA;O
DO;O
ÓRGÃO;O
JUDICIÁRIO;O
DE;O
ORIGEM;O
QUE;O
NÃO;O
ADMITIU;O
O;O
RECURSO;O
EXTRAORDINÁRIO;O
–;O
OPOSIÇÃO;O
,;O
EM;O
FACE;O
DESSE;O
ATO;O
DECISÓRIO;O
,;O
DE;O
EMBARGOS;O
DE;O
DECLARAÇÃO;O
–;O
RECURSO;O
INADMISSÍVEL;O
–;O
INAPTIDÃO;O
PARA;O
INTERROMPER;O
OU;O
PARA;O
SUSPENDER;O
A;O
FLUÊNCIA;O
DO;O
PRAZO;O
RECURSAL;O
–;O
CONSEQUENTE;O
INTEMPESTIVIDADE;O
DO;O
AGRAVO;O
POSTERIORMENTE;O
INTERPOSTO;O
–;O
PRECEDENTES;O
DO;O
SUPREMO;O
TRIBUNAL;O
FEDERAL;O
–;O
RECURSO;O
IMPROVIDO;O
.;O
-;O
Revela;O
-;O
se;O
absolutamente;O
inadmissível;O
a;O
oposição;O
de;O
“embargos;O
de;O
declaração”;O
em;O
face;O
de;O
decisão;O
que;O
,;O
